sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
8	random	0.0	20	1.4526201407297616
8	random	0.0	40	1.302386594893681
8	random	0.0	60	1.2022169127078852
8	random	0.0	80	1.1155292509407784
8	random	0.0	100	1.060826242825476
8	random	0.0	120	1.0104108677743984
8	random	0.0	140	0.9696220114440055
8	random	0.0	160	0.944608981965425
8	random	0.0	180	0.9278882556710609
8	random	0.0	200	0.90023395946939
8	random	0.0	220	0.8787142154782667
8	random	0.0	240	0.8705057434513416
8	random	0.0	260	0.8634380427213603
8	random	0.0	280	0.8534380254769768
8	random	0.0	300	0.8418421263637607
8	random	0.0	320	0.8327045876729032
8	random	0.0	340	0.818184904481715
8	random	0.0	360	0.8119339852054882
8	random	0.0	380	0.8051684105033237
8	random	0.0	400	0.7832111831925862
8	random	0.0	420	0.7887837599580668
8	random	0.0	440	0.7929144472061437
8	random	0.0	460	0.7848263571741215
8	random	0.0	480	0.7684978749834943
8	random	0.0	500	0.7663590767934809
8	random	0.0	520	0.7648622439473838
8	random	0.0	540	0.7610002432410033
8	random	0.0	560	0.7563307258787555
8	random	0.0	580	0.7538505909598645
8	random	0.0	600	0.7520312798998132
8	random	0.0	620	0.7476073210017041
8	random	0.0	640	0.7443127066002475
8	random	0.0	660	0.7375920302397704
8	random	0.0	680	0.7364233422949682
8	random	0.0	700	0.7272994810595788
8	random	0.0	720	0.722525705710632
8	random	0.0	740	0.7190197044740184
8	random	0.0	760	0.7093459767124912
8	random	0.0	780	0.7015771638646778
8	random	0.0	800	0.6996469084179187
8	random	0.0	820	0.7051163762629594
8	random	0.0	840	0.7010630270687517
8	random	0.0	860	0.6966617441120191
8	random	0.0	880	0.7075649455520429
8	random	0.0	900	0.6959357804747995
8	random	0.0	920	0.6860204121677903
8	random	0.0	940	0.7008679899805006
8	random	0.0	960	0.6937346790922844
8	random	0.0	980	0.690997375690798
8	random	0.0	1000	0.6873254349340687
