sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.12023460410557185	0.4938406643929461	0.0899350216027832	0.9
2	0.20821114369501467	0.7096553687513707	0.08652669115284965	0.9
3	0.17888563049853373	0.6942492102802671	0.09069697405339884	0.9
4	0.13196480938416422	0.5428590451918002	0.08425613395007897	0.9
5	0.15542521994134897	0.6036347932599744	0.09317534178459756	0.9
6	0.1935483870967742	0.6448219461989049	0.08855952756193129	0.9
7	0.16422287390029325	0.6173917583249205	0.11513023640601502	0.9
8	0.16422287390029325	0.6369035619730692	0.0843609121146398	0.9
9	0.16422287390029325	0.6714249156017978	0.07564202018409966	0.9
10	0.12316715542521994	0.5110347964736222	0.09334859374275828	0.9
