sim_ind	normalized_rf	kf_distance	MAE
1	0.6311787072243346	4.787853665951662	0.8894263308309283
2	0.6425855513307985	4.731876972182988	0.9634437586025137
3	0.6501901140684411	4.898810197002431	0.9857847329014263
4	0.623574144486692	4.691401853996024	0.81325752413059
5	0.6730038022813688	4.847575956115605	0.9560395237441425
6	0.6768060836501901	4.888944060079123	0.9031681649593489
7	0.6387832699619772	4.867137131218098	0.8871356130125236
8	0.6501901140684411	4.721592679452307	0.9916651647435574
9	0.6387832699619772	4.903861122818131	0.9205095444502587
10	0.6311787072243346	4.545171487694484	0.8412390161614604
