sim_ind	normalized_rf	kf_distance	MAE
1	0.623574144486692	4.524491089794312	0.8511622457091462
2	0.6653992395437263	5.109836267368417	0.8900517683177736
3	0.6159695817490495	4.837458384420069	0.8283452653575172
4	0.596958174904943	4.3242447812516716	0.784881878484276
5	0.6007604562737643	4.648754516575552	0.8015637500360615
6	0.6463878326996197	4.500032743822037	0.9974762824976547
7	0.6692015209125475	5.032531112677379	0.846830550464609
8	0.6577946768060836	4.820237166038253	0.9257761021308779
9	0.6159695817490495	4.763815279396786	0.6855383919594649
10	0.6121673003802282	4.430867232496111	0.7913401148153771
