sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
1	random	0.0	20	1.3986450335603557
1	random	0.0	40	1.2453500756108156
1	random	0.0	60	1.1514585631832261
1	random	0.0	80	1.0702274906276577
1	random	0.0	100	1.0062944905945377
1	random	0.0	120	0.9692382273174637
1	random	0.0	140	0.9285841314368586
1	random	0.0	160	0.8969757612148042
1	random	0.0	180	0.8804105266596152
1	random	0.0	200	0.8571810112741698
1	random	0.0	220	0.8411970564025005
1	random	0.0	240	0.8187934503616051
1	random	0.0	260	0.8002112048716351
1	random	0.0	280	0.7870696942946968
1	random	0.0	300	0.7749722409373146
1	random	0.0	320	0.7665914394186898
1	random	0.0	340	0.7590044539987081
1	random	0.0	360	0.7500269704823463
1	random	0.0	380	0.7390082717553829
1	random	0.0	400	0.7382241662154383
1	random	0.0	420	0.7301480468700263
1	random	0.0	440	0.718831532636624
1	random	0.0	460	0.7040036133745425
1	random	0.0	480	0.7074401905013445
1	random	0.0	500	0.7066381301465691
1	random	0.0	520	0.7079827126011716
1	random	0.0	540	0.6941380608213271
1	random	0.0	560	0.6864260344133459
1	random	0.0	580	0.6845255663470714
1	random	0.0	600	0.6864578622305557
1	random	0.0	620	0.6782273648906282
1	random	0.0	640	0.6650988201108898
1	random	0.0	660	0.6619143793044666
1	random	0.0	680	0.6625627430828955
1	random	0.0	700	0.6617035723096091
1	random	0.0	720	0.6601053608228201
1	random	0.0	740	0.6607819334646887
1	random	0.0	760	0.6515381696514343
1	random	0.0	780	0.6471102474776542
1	random	0.0	800	0.6519631784691774
1	random	0.0	820	0.6534952449700242
1	random	0.0	840	0.6489110640848811
1	random	0.0	860	0.6537321892509751
1	random	0.0	880	0.6539845890563356
1	random	0.0	900	0.643894729075965
1	random	0.0	920	0.6368057146837702
1	random	0.0	940	0.6330090904730149
1	random	0.0	960	0.6314707405225198
1	random	0.0	980	0.6300661399719615
1	random	0.0	1000	0.6289556777634766
