sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.3	0.7954848187961551	0.16591119240271493	0.8
2	0.3	0.8019055600050868	0.2155997512601809	0.8
3	0.24	0.7803701539571207	0.23105499750603364	0.8
4	0.22	0.7893703993035329	0.19229413133559575	0.8
5	0.34	0.9317275434260287	0.26871492160256444	0.8
6	0.18	0.6685277926348301	0.30721596393514317	0.8
7	0.3	0.7101574378768092	0.20252056079110117	0.8
8	0.22	0.9194699406753516	0.26432651855957817	0.8
9	0.32	0.7625370571279014	0.23374171864404214	0.8
10	0.26	1.1063768128968032	0.38662887258069417	0.8
