sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
10	logits	0.3	20	0.3547354180524629
10	logits	0.3	40	0.31040703148147497
10	logits	0.3	60	0.2817976207346453
10	logits	0.3	80	0.2609589248994579
10	logits	0.3	100	0.247914419082221
10	logits	0.3	120	0.23767907604619667
10	logits	0.3	140	0.23058860975753
10	logits	0.3	160	0.22687630774995307
10	logits	0.3	180	0.22167693641603967
10	logits	0.3	200	0.21629232101623067
10	logits	0.3	220	0.21516820220028837
10	logits	0.3	240	0.21292651249886327
10	logits	0.3	260	0.21234412999531066
10	logits	0.3	280	0.21086775762145848
10	logits	0.3	300	0.2106573087173873
10	logits	0.3	320	0.20988949811023827
10	logits	0.3	340	0.2068562478960794
10	logits	0.3	360	0.2049723589785025
10	logits	0.3	380	0.20622792421161068
10	logits	0.3	400	0.20762986683819828
10	logits	0.3	420	0.20594451916080375
10	logits	0.3	440	0.20539974853492435
10	logits	0.3	460	0.20423592660292467
10	logits	0.3	480	0.2028722036080331
10	logits	0.3	500	0.20248337680653206
10	logits	0.3	520	0.20099661186325152
10	logits	0.3	540	0.20045541477863554
10	logits	0.3	560	0.1995901311775544
10	logits	0.3	580	0.19963674548386978
10	logits	0.3	600	0.2007538840279519
10	logits	0.3	620	0.19994353858062927
10	logits	0.3	640	0.19841898441020803
10	logits	0.3	660	0.1983513230770294
10	logits	0.3	680	0.19901956771648188
10	logits	0.3	700	0.19954960537518682
10	logits	0.3	720	0.19921517696677613
10	logits	0.3	740	0.2007148777426388
10	logits	0.3	760	0.20083046077657968
10	logits	0.3	780	0.20045902536337767
10	logits	0.3	800	0.1992741492375191
10	logits	0.3	820	0.19903982354557295
10	logits	0.3	840	0.19888367986825564
10	logits	0.3	860	0.19869880541790164
10	logits	0.3	880	0.19861255794882465
10	logits	0.3	900	0.19977760784384266
10	logits	0.3	920	0.1982829091961782
10	logits	0.3	940	0.1976162833053205
10	logits	0.3	960	0.19785986676030318
10	logits	0.3	980	0.19647327339085574
10	logits	0.3	1000	0.19796368299651945
