sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
8	logits	0.3	20	0.35785027929966595
8	logits	0.3	40	0.31245867954837103
8	logits	0.3	60	0.28250860317412585
8	logits	0.3	80	0.26077708802724575
8	logits	0.3	100	0.246951476855187
8	logits	0.3	120	0.23671067269318657
8	logits	0.3	140	0.2297444089176411
8	logits	0.3	160	0.2226381609061888
8	logits	0.3	180	0.21875734480804493
8	logits	0.3	200	0.2135312276677079
8	logits	0.3	220	0.20851222371324885
8	logits	0.3	240	0.20658585674938787
8	logits	0.3	260	0.20488844704604575
8	logits	0.3	280	0.20457099148778762
8	logits	0.3	300	0.20347480662205322
8	logits	0.3	320	0.20189009179130435
8	logits	0.3	340	0.20032245820302164
8	logits	0.3	360	0.19933643579069876
8	logits	0.3	380	0.19908180884725282
8	logits	0.3	400	0.1997235454756342
8	logits	0.3	420	0.1991181037313598
8	logits	0.3	440	0.19852257155166853
8	logits	0.3	460	0.19659337906450974
8	logits	0.3	480	0.19595910480079345
8	logits	0.3	500	0.19567032697663314
8	logits	0.3	520	0.19487230872301306
8	logits	0.3	540	0.19425495302566542
8	logits	0.3	560	0.1939821141263546
8	logits	0.3	580	0.19311586629468971
8	logits	0.3	600	0.1921804118862189
8	logits	0.3	620	0.19257232017937398
8	logits	0.3	640	0.19172148569350686
8	logits	0.3	660	0.19151144020774227
8	logits	0.3	680	0.19146402071935406
8	logits	0.3	700	0.19206023413895265
8	logits	0.3	720	0.19079348092176568
8	logits	0.3	740	0.19035721313222773
8	logits	0.3	760	0.19093954419464204
8	logits	0.3	780	0.1911533678209925
8	logits	0.3	800	0.1913440935249926
8	logits	0.3	820	0.19193178095072352
8	logits	0.3	840	0.19224179475567754
8	logits	0.3	860	0.19216910796369863
8	logits	0.3	880	0.19087048123509015
8	logits	0.3	900	0.18953909122649729
8	logits	0.3	920	0.1909241844154777
8	logits	0.3	940	0.19102640390152137
8	logits	0.3	960	0.19241775489472254
8	logits	0.3	980	0.19029765465933646
8	logits	0.3	1000	0.19149763064892536
