sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.9342105263157895	6.5902334364612765	0.8161819845631471	0.0
2	0.9276315789473685	6.873088002183411	0.8252626468285855	0.0
3	0.9254385964912281	7.293356475201676	0.8496848483366894	0.0
4	0.9232456140350878	6.787018588392714	0.8282047110793528	0.0
5	0.9013157894736842	6.791077834497914	0.8134992001917175	0.0
6	0.9210526315789473	7.1420962720802725	0.7457238698302298	0.0
7	0.9232456140350878	6.752154728349717	0.8368871174312893	0.0
8	0.9451754385964912	6.799485354871551	0.8675149070824406	0.0
9	0.9276315789473685	6.7308191656267615	0.8029741950641929	0.0
10	0.9407894736842105	7.311586928927758	0.8282384449762975	0.0
