sim_ind	normalized_rf	kf_distance	MAE
1	0.5714285714285714	2.140169242356191	1.0061250832431283
2	0.6904761904761905	2.337408723781987	1.0884044874038052
3	0.5476190476190477	2.0855852003269377	0.9939381296427057
4	0.47619047619047616	2.2858546940894966	0.8230708430813953
5	0.5714285714285714	2.134631997533274	0.7922146045613103
6	0.47619047619047616	1.8398772018411573	0.9609863331025361
7	0.5714285714285714	2.0236514569336754	1.1441261599672308
8	0.5476190476190477	1.9825532895147624	0.9573233808128966
9	0.5476190476190477	2.1690646301134526	1.00177524336575
10	0.5238095238095238	2.1555936717054003	1.0546635156067656
