sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.6012658227848101	3.216989082121881	0.6398909936004713	0.2
2	0.5949367088607594	3.143698675021421	0.5759033867624163	0.2
3	0.6392405063291139	3.3601963660281307	0.6716865424720907	0.2
4	0.620253164556962	3.181186028303393	0.6371240900948152	0.2
5	0.6392405063291139	3.355957502535089	0.7356426102311334	0.2
6	0.6012658227848101	3.0333061724914403	0.6524392572110072	0.2
7	0.6139240506329114	3.3007772110183735	0.5859168066207551	0.2
8	0.620253164556962	3.2585581718693524	0.623104755967927	0.2
9	0.6012658227848101	2.998714415689456	0.6756824388469386	0.2
10	0.5822784810126582	3.178158671368373	0.7303089387239776	0.2
