sim_ind	normalized_rf	kf_distance	MAE
1	0.8969298245614035	11.881840674037923	1.4839564704728767
2	0.8969298245614035	12.186248908377134	1.5731313509307832
3	0.8793859649122807	10.33162452380282	1.4238440759953515
4	0.881578947368421	12.037414000522046	1.771047340823953
5	0.8947368421052632	11.304525687557932	1.6105718139343645
6	0.8837719298245614	11.774610723773106	1.9119798992977286
7	0.8969298245614035	14.594735352167199	2.0723967663375658
8	0.8728070175438597	12.078581780046585	2.32614280334249
9	0.9100877192982456	12.683422101116735	1.9216227878841525
10	0.9100877192982456	12.771750722845741	2.0678739283373178
