sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.630071599045346	4.478374864361633	0.5536383808998318	0.3
2	0.6252983293556086	4.674143553708064	0.5891726765249141	0.3
3	0.7040572792362768	6.226856171187648	0.678865422364404	0.3
4	0.6348448687350835	5.803568619426404	0.6649666149773572	0.3
5	0.6157517899761337	5.020008796576179	0.8751561640481406	0.3
6	0.6754176610978521	5.1404965579607556	0.9704577367149108	0.3
7	0.6467780429594272	4.737014570698123	0.8194617239498085	0.3
8	0.639618138424821	5.727525652103579	0.672925310957947	0.3
9	0.7183770883054893	6.495086447551448	0.7841402201064205	0.3
10	0.6014319809069213	5.660624214011568	0.8037238553196733	0.3
