sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.7608695652173914	1.4716578957626667	0.6144199453679076	0.1
2	0.8043478260869565	1.7439531066594476	0.5363585715398932	0.1
3	0.717391304347826	1.5961834684620246	0.6898033000381211	0.1
4	0.6956521739130435	1.510227003290535	0.6469674431941498	0.1
5	0.717391304347826	1.539868348991292	0.6714910234671985	0.1
6	0.6304347826086957	1.5587283494037565	0.6714908491507097	0.1
7	0.7391304347826086	1.8089531651162711	0.6765320708333334	0.1
8	0.6304347826086957	1.6015874597645827	0.6023219740301419	0.1
9	0.7391304347826086	1.544722078645307	0.6246591963200349	0.1
10	0.8043478260869565	1.754934081303814	0.5987204231409579	0.1
