sim_ind	normalized_rf	kf_distance	MAE
1	0.6956521739130435	1.5751765112103489	0.6126255795434399
2	0.717391304347826	1.7190315006151802	0.6488518844574462
3	0.8043478260869565	1.7594730882915715	0.5719820971312063
4	0.8043478260869565	1.6289606849914384	0.6536436812242905
5	0.6956521739130435	1.4806519405357197	0.6104704440726951
6	0.6086956521739131	1.5398369639117464	0.5605549231409569
7	0.6956521739130435	1.510674779610744	0.5522997793439709
8	0.7391304347826086	1.6606195854093284	0.6229848758732269
9	0.8043478260869565	1.9949654890616821	0.5799360554140076
10	0.7391304347826086	1.6837348695591976	0.7371889673936173
