sim_ind	normalized_rf	kf_distance	MAE
1	0.7391304347826086	1.6898943916189322	0.49464120525531957
2	0.717391304347826	1.7930243175594867	0.566078918862589
3	0.8043478260869565	1.8636728882474634	0.42683172068794395
4	0.7391304347826086	1.7450654080396049	0.49999953917730505
5	0.6521739130434783	1.7451262469093767	0.4612929322925538
6	0.782608695652174	1.716570073251788	0.4889370994503536
7	0.7608695652173914	1.5748137816479402	0.5565368422189712
8	0.7608695652173914	1.718917155973972	0.4697698072367029
9	0.8043478260869565	1.7794558852978501	0.5245648320159576
10	0.717391304347826	1.5376192447204555	0.4880864391108152
