sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.84375	2.671420819684086	1.0298980874043724	0.0
2	0.8645833333333334	2.819283835038207	0.9126472618579841	0.0
3	0.8541666666666666	2.906792162226857	0.8780173590850011	0.0
4	0.8645833333333334	2.6589429980990436	0.9350412944289922	0.0
5	0.875	2.7841449609005373	0.9173673031390707	0.0
6	0.84375	2.851198960091903	0.8805110775979367	0.0
7	0.90625	2.6222765872433222	1.0144063367677254	0.0
8	0.8333333333333334	2.58677389546851	1.004203872316854	0.0
9	0.84375	2.798204452126884	0.8939190700700612	0.0
10	0.90625	2.889461116438632	0.9821548175217777	0.0
