sim_ind	normalized_rf	kf_distance	MAE
1	0.5871121718377088	5.353845644066276	1.3087764835628273
2	0.513126491646778	5.146859485522914	1.1535774797045992
3	0.5656324582338902	5.330639543088547	1.4057076262837656
4	0.6062052505966588	5.294959787020642	1.594225345203571
5	0.5417661097852029	5.206084245345945	1.4517902907745435
6	0.5918854415274463	5.397216099255681	1.3516274974932825
7	0.5632458233890215	5.348870753291774	1.5028943152118384
8	0.5966587112171837	5.351981910386447	1.5517970797006424
9	0.568019093078759	5.337450803804687	1.5765834465390702
10	0.5608591885441527	5.24623408965582	1.3756387104226595
