sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.6768060836501901	4.799734855613831	0.788338707109094	0.1
2	0.7566539923954373	5.707457971920453	0.9763204505302365	0.1
3	0.7718631178707225	5.666392535119408	0.8842882352853627	0.1
4	0.7452471482889734	5.866898163447851	1.1274929434939425	0.1
5	0.8060836501901141	6.1543495469523055	0.9938752598177283	0.1
6	0.714828897338403	5.281917607907178	1.0512715632635763	0.1
7	0.7262357414448669	5.391312558722001	0.7909025208301946	0.1
8	0.688212927756654	4.94037029575075	0.8618091702902165	0.1
9	0.7870722433460076	6.1559450829823135	0.9983048919540256	0.1
10	0.6958174904942965	5.105438560316744	0.8746116328711246	0.1
