sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.31378299120234604	0.8161471495816631	0.1751133816568268	0.8
2	0.3343108504398827	0.9065767297392274	0.2073384119913042	0.8
3	0.2844574780058651	0.8625909515443315	0.1708593853055083	0.8
4	0.2844574780058651	0.8031919074176408	0.141521015461546	0.8
5	0.3225806451612903	0.9555444234343062	0.14432614221345796	0.8
6	0.3020527859237537	0.8345995721756683	0.21042818695330126	0.8
7	0.3343108504398827	0.9259243349629559	0.16738563615242172	0.8
8	0.2844574780058651	0.851701166945957	0.19784096251700883	0.8
9	0.3196480938416422	0.9189567334506366	0.16435675570490801	0.8
10	0.30791788856304986	0.8820966985035075	0.1721906859037745	0.8
