sim_ind	normalized_rf	kf_distance	MAE
1	0.910828025477707	4.681651223025608	1.5369970001464863
2	0.9363057324840764	4.797320521206156	1.5455963500724403
3	0.9554140127388535	5.075997321774009	1.515670141684105
4	0.9490445859872612	5.351490046701928	1.474484124959157
5	0.9745222929936306	5.49804861416463	1.3059040107051934
6	0.9681528662420382	5.135604152318053	1.5209707650640873
7	0.9426751592356688	5.015316317564137	1.4046240422280096
8	0.9617834394904459	5.329772983345994	1.3495222144219456
9	0.9426751592356688	5.765759146514451	1.5768722202092162
10	0.9681528662420382	5.279765181942541	1.3350010731360535
