sim_ind	normalized_rf	kf_distance	MAE
1	0.84375	3.013834655754821	0.7324847622560492
2	0.8125	2.9104919034109518	0.6655762715848935
3	0.8125	2.796788563399748	0.7270924564527658
4	0.84375	2.933822769103954	0.7018926962953911
5	0.8229166666666666	2.791930707105648	0.7455878664685498
6	0.84375	2.6659923454265404	0.7374090001014086
7	0.8125	2.710819508865334	0.749965674288238
8	0.84375	2.8163772272948044	0.7340106401752595
9	0.8333333333333334	2.713099128439642	0.7688926942817179
10	0.8645833333333334	3.0423972165583537	0.7154694990180945
