sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
10	logits	0.0	20	1.2804295419557354
10	logits	0.0	40	1.0902490892163919
10	logits	0.0	60	0.9618473997094761
10	logits	0.0	80	0.8676723958390976
10	logits	0.0	100	0.8122178239740979
10	logits	0.0	120	0.7705253997993403
10	logits	0.0	140	0.7361791169785121
10	logits	0.0	160	0.7198362553518115
10	logits	0.0	180	0.694516931456163
10	logits	0.0	200	0.6733237295031852
10	logits	0.0	220	0.6696927100145701
10	logits	0.0	240	0.6584018978231009
10	logits	0.0	260	0.6525916552590759
10	logits	0.0	280	0.6416157433381401
10	logits	0.0	300	0.6426892090738585
10	logits	0.0	320	0.6361312806606251
10	logits	0.0	340	0.6149455034074971
10	logits	0.0	360	0.6091799810826504
10	logits	0.0	380	0.6142856388773602
10	logits	0.0	400	0.6223225382990822
10	logits	0.0	420	0.6093884672676548
10	logits	0.0	440	0.6089856366217629
10	logits	0.0	460	0.5935531650233133
10	logits	0.0	480	0.5902581592494501
10	logits	0.0	500	0.5873932785968817
10	logits	0.0	520	0.5689393680036797
10	logits	0.0	540	0.5684373797196222
10	logits	0.0	560	0.5648495237995645
10	logits	0.0	580	0.5643320651549538
10	logits	0.0	600	0.56471781485929
10	logits	0.0	620	0.5595857601472333
10	logits	0.0	640	0.5449217827903516
10	logits	0.0	660	0.5492816735586183
10	logits	0.0	680	0.5505706615055411
10	logits	0.0	700	0.5425077933094621
10	logits	0.0	720	0.5391996171042598
10	logits	0.0	740	0.542607999032871
10	logits	0.0	760	0.545102959066355
10	logits	0.0	780	0.5481449995426924
10	logits	0.0	800	0.5429139513011837
10	logits	0.0	820	0.53651851763963
10	logits	0.0	840	0.5362447517138823
10	logits	0.0	860	0.5320752168044035
10	logits	0.0	880	0.5308749423786678
10	logits	0.0	900	0.5297589630645179
10	logits	0.0	920	0.5146756347968022
10	logits	0.0	940	0.5098616191588475
10	logits	0.0	960	0.5108322637216463
10	logits	0.0	980	0.5155891245352829
10	logits	0.0	1000	0.519720566670117
10	logits	0.0	1020	0.5222558043832662
10	logits	0.0	1040	0.5133489425274858
10	logits	0.0	1060	0.5113615745019962
10	logits	0.0	1080	0.5099633181004151
10	logits	0.0	1100	0.5078282903210128
10	logits	0.0	1120	0.5097660558058342
10	logits	0.0	1140	0.5037760827283435
10	logits	0.0	1160	0.4995975667162886
10	logits	0.0	1180	0.50341531012593
10	logits	0.0	1200	0.5010136461261482
10	logits	0.0	1220	0.4994455978395075
10	logits	0.0	1240	0.5037055725458601
10	logits	0.0	1260	0.50585240792763
10	logits	0.0	1280	0.49625266783596755
10	logits	0.0	1300	0.49804654701525514
10	logits	0.0	1320	0.4983530619915162
10	logits	0.0	1340	0.5003126260026781
10	logits	0.0	1360	0.4992502160871455
10	logits	0.0	1380	0.4991419850860914
10	logits	0.0	1400	0.49388625143731657
10	logits	0.0	1420	0.48784866806690014
10	logits	0.0	1440	0.48262960758720963
10	logits	0.0	1460	0.4769737394782537
10	logits	0.0	1480	0.48086235560678126
10	logits	0.0	1500	0.4836180873682367
10	logits	0.0	1520	0.48621122170567055
10	logits	0.0	1540	0.4882320339715968
10	logits	0.0	1560	0.4795470016434994
10	logits	0.0	1580	0.4908292799873532
10	logits	0.0	1600	0.49305029298062925
10	logits	0.0	1620	0.48744471437749776
10	logits	0.0	1640	0.4826485216951688
10	logits	0.0	1660	0.4808815989181156
10	logits	0.0	1680	0.48228496224315
10	logits	0.0	1700	0.4883727341784838
10	logits	0.0	1720	0.4779149716518996
10	logits	0.0	1740	0.4725519318896945
10	logits	0.0	1760	0.48608966481703997
10	logits	0.0	1780	0.47849059009733547
10	logits	0.0	1800	0.4820069625953887
10	logits	0.0	1820	0.4790136418248874
10	logits	0.0	1840	0.47146593342049603
10	logits	0.0	1860	0.4652014959293909
10	logits	0.0	1880	0.4765611280804025
10	logits	0.0	1900	0.47794923795070277
10	logits	0.0	1920	0.4812802753035006
10	logits	0.0	1940	0.47579241386134097
10	logits	0.0	1960	0.47828818932815054
10	logits	0.0	1980	0.47881937232064664
10	logits	0.0	2000	0.4675769850932561
