sim_ind	normalized_rf	kf_distance	MAE
1	0.8497757847533632	5.16360403471023	1.3078599613649222
2	0.8295964125560538	5.178704465953398	1.1521545461962652
3	0.8116591928251121	5.344583471218596	1.004978716576908
4	0.8452914798206278	5.53337505399666	1.2553914425337787
5	0.8318385650224215	5.50518460713633	1.251827639734387
6	0.8497757847533632	5.883309644798026	0.9229482672904401
7	0.7645739910313901	5.139544147441551	1.0125875347010513
8	0.820627802690583	5.518824011842621	1.1484176789745788
9	0.8026905829596412	5.189644556315769	1.0923144228951365
10	0.820627802690583	5.189394985936592	0.9442946124554198
