sim_ind	normalized_rf	kf_distance	MAE
1	0.5727923627684964	5.456711216614507	1.3214425252675945
2	0.5966587112171837	5.49515333339659	1.1001319133653702
3	0.5894988066825776	5.49572030494758	1.3314342820894534
4	0.6085918854415274	5.445857145254775	1.128951998159219
5	0.6205250596658711	5.568818884641702	1.3048540000881292
6	0.568019093078759	5.38896607330933	1.2514281318420557
7	0.5871121718377088	5.597563940668697	1.1966849214020627
8	0.5799522673031027	5.4256387468954	1.2073005286685916
9	0.5727923627684964	5.554634982099478	1.2227632810534572
10	0.60381861575179	5.553103839361378	1.4185433198998825
