sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.9147982062780269	6.787513748735671	1.5156705867237141	0.0
2	0.8811659192825112	7.458440698638969	2.5752250295945953	0.0
3	0.8811659192825112	6.51849387365792	1.2036571949898145	0.0
4	0.9035874439461884	6.670414055296244	2.6802625977207026	0.0
5	0.9170403587443946	5.975000087102661	1.3210347737234507	0.0
6	0.899103139013453	6.349858398600655	1.277623149141293	0.0
7	0.905829596412556	6.29546877250572	1.3128886798734916	0.0
8	0.8654708520179372	6.137379569766157	1.3441799391831843	0.0
9	0.9551569506726457	6.627340253698245	1.4485000232800005	0.0
10	0.9103139013452914	5.472050740583364	1.3609591876305656	0.0
