sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.32127955493741306	0.755969815280858	0.07059510834043904	0.9
2	0.2722222222222222	0.709166139613754	0.05314646753497652	0.9
3	0.27019498607242337	0.8002106403662099	0.06763396490767881	0.9
4	0.3472222222222222	0.8162192151903692	0.09768848945791425	0.9
5	0.2777777777777778	0.8081038481601733	0.05553843295084504	0.9
6	0.3055555555555556	0.7921537898314968	0.06917273819952219	0.9
7	0.3111111111111111	0.728290734921713	0.07652095835361719	0.9
8	0.24444444444444444	0.7189848597453281	0.06582209644279684	0.9
9	0.3138888888888889	0.8101853795538692	0.058034855529672476	0.9
10	0.31666666666666665	0.7966635797954895	0.06190445232014142	0.9
