sim_ind	normalized_rf	kf_distance	MAE
1	0.5540540540540541	1.7280973609734636	0.46643376622631477
2	0.4594594594594595	1.7630984119119022	0.48875641354456123
3	0.5540540540540541	1.726421404256698	0.40247289568596484
4	0.527027027027027	1.8659640784771603	0.544064144405263
5	0.581081081081081	1.944428502808527	0.6113738726270173
6	0.5405405405405406	1.6742105625207577	0.45440361767789555
7	0.5540540540540541	1.7998622477311952	0.5852872726722793
8	0.5405405405405406	1.8748426634175488	0.44893934166070165
9	0.5675675675675675	1.607623320250785	0.4083005960407019
10	0.44594594594594594	1.5805944282409519	0.5304381202498245
