sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.3512658227848101	2.014004259253387	0.5056064745399727	0.9
2	0.3322784810126582	2.0801086662224857	0.531706033187434	0.9
3	0.31645569620253167	1.9494341193639118	0.3974642728216095	0.9
4	0.3227848101265823	1.9296418818102505	0.5249265230362864	0.9
5	0.27848101265822783	1.8995666095132806	0.4578229818241219	0.9
6	0.3227848101265823	2.0251598675507934	0.5086575120930722	0.9
7	0.3037974683544304	1.949669374902929	0.45892038592123424	0.9
8	0.30063291139240506	2.085955298430153	0.39828699818841345	0.9
9	0.3259493670886076	1.95911058518651	0.5878887824408189	0.9
10	0.31645569620253167	1.9020137170515778	0.5538957226669682	0.9
