sim_ind	normalized_rf	kf_distance	MAE
1	0.5405405405405406	1.7906515522212105	0.7253292602066657
2	0.581081081081081	1.9745800538065532	0.7641114038484195
3	0.581081081081081	2.035148015272283	0.7958300923989435
4	0.5135135135135135	1.7873515890491325	0.7311000142659655
5	0.527027027027027	2.0165306375083607	0.8969523291042091
6	0.5	1.9556063495405707	0.8028687738691214
7	0.5540540540540541	1.9331487692182527	0.7779053275754395
8	0.527027027027027	1.8188488320381206	0.6506358923891226
9	0.5945945945945946	1.9589288862580512	0.7366037205084212
10	0.5135135135135135	1.975632434342824	0.7613311441880684
