sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.8228699551569507	5.194514838970855	1.3990879933014497	0.1
2	0.8183856502242153	4.961236375291668	1.4404044080303653	0.1
3	0.8542600896860987	5.2201127729679815	1.5649474702055852	0.1
4	0.827354260089686	4.932539038752268	1.5881551713935718	0.1
5	0.8251121076233184	5.171565940671246	1.547237369744151	0.1
6	0.8228699551569507	4.891260449871963	1.5388606212751843	0.1
7	0.8363228699551569	5.018402685827378	1.7294611914058713	0.1
8	0.8295964125560538	5.026663127906312	1.4467168539241695	0.1
9	0.8026905829596412	5.08031535214309	1.2934027762440017	0.1
10	0.8161434977578476	5.052970873080644	1.4450329341242092	0.1
