sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.5918854415274463	5.480233579734686	1.14994708716366	0.4
2	0.5894988066825776	5.514194990673322	1.0297267997460606	0.4
3	0.5513126491646778	5.4173621479556795	1.244162201969102	0.4
4	0.5536992840095465	5.42430939644407	1.0046767793641818	0.4
5	0.594272076372315	5.384058401595979	1.0013785553919403	0.4
6	0.5465393794749404	5.333365560928525	1.1131333424812635	0.4
7	0.5417661097852029	5.309374278698713	1.1945378601427015	0.4
8	0.5513126491646778	5.354547621135475	1.2395970656276885	0.4
9	0.6205250596658711	5.590459554520935	1.2178477102978935	0.4
10	0.5894988066825776	5.43014967397009	1.2884023102632352	0.4
