sim_ind	normalized_rf	kf_distance	MAE
1	0.7608695652173914	1.4716578957626667	0.6144199453679076
2	0.8043478260869565	1.7439531066594476	0.5363585715398932
3	0.717391304347826	1.5961834684620246	0.6898033000381211
4	0.6956521739130435	1.5102270032905347	0.6469674431941498
5	0.717391304347826	1.5398683489912917	0.6714910234671985
6	0.6304347826086957	1.5587283494037565	0.6714908491507097
7	0.7391304347826086	1.8089531651162714	0.6765320708333334
8	0.6304347826086957	1.6015874597645825	0.6023219740301419
9	0.7391304347826086	1.544722078645307	0.6246591963200349
10	0.8043478260869565	1.7549340813038137	0.5987204231409579
