sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.9490445859872612	5.14603457500434	1.43147868000605	0.0
2	0.9235668789808917	5.116765647205986	1.2986853521482362	0.0
3	0.9299363057324841	4.998627952609406	1.474281894320836	0.0
4	0.9681528662420382	5.064341511134948	1.4558473327830594	0.0
5	0.9617834394904459	5.2753416827906126	1.400760228547718	0.0
6	0.9745222929936306	5.202014578775828	1.4558948069935507	0.0
7	0.9299363057324841	5.138687826486972	1.4117903889128298	0.0
8	0.9426751592356688	5.343791804027239	1.2866252578727821	0.0
9	0.9235668789808917	4.949734761274803	1.334097018543751	0.0
10	0.9490445859872612	6.005776302876761	1.2698481292462374	0.0
