sim_ind	normalized_rf	kf_distance	MAE
1	0.8484848484848485	2.5538340728132827	0.5848538570074618
2	0.803030303030303	2.4645336933992223	0.5599754617805088
3	0.8181818181818182	2.355317560359964	0.6601977657480237
4	0.8181818181818182	2.4840843879662984	0.6109085583226508
5	0.8484848484848485	2.6337456474883827	0.655870183688762
6	0.803030303030303	2.512291885297684	0.6060424624363472
7	0.803030303030303	2.594376920103864	0.6246427846312568
8	0.8484848484848485	2.385918834742172	0.7479666870627739
9	0.8181818181818182	2.275622609364894	0.7055754459547857
10	0.8636363636363636	2.4659462139118578	0.6585362416014041
