sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.0	1.032190787044014	0.8492184390476187	0.9
2	0.15384615384615385	0.8819321539129618	1.0303942114476183	0.9
3	0.23076923076923078	1.9149483672201186	1.6793285751238092	0.9
4	0.15384615384615385	0.6977617984959209	0.8693014119238092	0.9
5	0.15384615384615385	2.508350617741438	1.8650997284190487	0.9
6	0.15384615384615385	1.5687386980575544	1.081925774895238	0.9
7	0.07692307692307693	2.531699034260198	1.4734702976000005	0.9
8	0.0	2.3413817664202394	1.6853361955809514	0.9
9	0.23076923076923078	3.4290402114821297	2.4482074963238105	0.9
10	0.3076923076923077	2.196731665673821	1.0710303605714282	0.9
