sim_ind	normalized_rf	kf_distance	MAE
1	0.6577946768060836	7.811324637532392	1.550952426593704
2	0.6197718631178707	8.628103925130743	2.3194965243509316
3	0.5779467680608364	7.3206574927360455	1.1832095694106988
4	0.5931558935361216	14.659533987020449	2.734232048969173
5	0.623574144486692	6.26722648202505	1.3405366730609058
6	0.596958174904943	7.43378265029915	1.6844237183563078
7	0.6121673003802282	6.444954996938709	1.3708888148441953
8	0.6273764258555133	6.691515497438115	1.4253047268176728
9	0.623574144486692	9.897001620685732	3.0181836353510674
10	0.6311787072243346	8.102040846426116	1.7074855781078961
