sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.9276315789473685	6.839079215791766	0.7938949111721929	0.0
2	0.9451754385964912	6.869081884518138	0.8584843853930114	0.0
3	0.9254385964912281	6.636276572688658	0.9327895722999746	0.0
4	0.9473684210526315	6.990474102366699	0.8200736065828006	0.0
5	0.9342105263157895	6.917939251257561	0.8397014346512557	0.0
6	0.9385964912280702	6.705647994038162	0.8740727291208051	0.0
7	0.9320175438596491	6.6451397575566515	0.8515145740132295	0.0
8	0.9517543859649122	6.9174711676498735	0.9015644799255931	0.0
9	0.9539473684210527	7.077989952114068	0.7902477175011802	0.0
10	0.9539473684210527	6.786773991824652	0.942335260059608	0.0
