sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.44594594594594594	1.6963503353037943	0.48569393101438435	0.6
2	0.5	1.8445685558376128	0.43559496189263214	0.6
3	0.47297297297297297	1.7033063537855215	0.43981517565333283	0.6
4	0.5	1.7420722403518445	0.4701638581873681	0.6
5	0.4864864864864865	1.805539096857525	0.451353028948771	0.6
6	0.5135135135135135	1.8044573095690541	0.5004956444357893	0.6
7	0.4864864864864865	1.8471550341388618	0.46263844091543815	0.6
8	0.5675675675675675	1.9523325377516108	0.46255190450561395	0.6
9	0.4864864864864865	1.791819097507431	0.3776988405340357	0.6
10	0.5	1.7765642135164184	0.4100889817957891	0.6
