sim_ind	normalized_rf	kf_distance	MAE
1	0.9235668789808917	7.3508082325360125	1.305110710124193
2	0.9617834394904459	8.736699632394417	1.5775001137043263
3	0.9554140127388535	6.4681452464351405	1.3145682867682487
4	0.9171974522292994	5.879343749825962	1.3582520952521375
5	0.9681528662420382	7.365922780612635	1.3849852710564494
6	0.910828025477707	6.972017478725971	2.0897135941284968
7	0.9617834394904459	7.250720432055872	1.6754459631475167
8	0.9235668789808917	6.6330479598902	1.7225539106206624
9	0.9681528662420382	10.180422856477307	1.7730898579302585
10	0.8853503184713376	6.978753959529567	1.24463844216416
