sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.8043478260869565	1.9119467966013166	0.49636224973492965	0.1
2	0.8043478260869565	1.7143972107289067	0.4688079424042548	0.1
3	0.717391304347826	1.6065380415557953	0.6144332044574468	0.1
4	0.717391304347826	1.5790320020844135	0.566469309726951	0.1
5	0.6956521739130435	1.6409136236625568	0.4340704298617025	0.1
6	0.7608695652173914	1.5573893510466108	0.6226069685008864	0.1
7	0.7608695652173914	1.6878101314149603	0.5858337805310284	0.1
8	0.717391304347826	1.6724043409036669	0.5948416711418423	0.1
9	0.7391304347826086	1.6788118997543409	0.5684661142021278	0.1
10	0.8043478260869565	1.7613993612944245	0.5553865624796093	0.1
