sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.84375	2.682410849343992	0.9947464697904479	0.0
2	0.84375	2.8868708965059633	0.8746220111068795	0.0
3	0.8541666666666666	2.7708740626261483	0.7824862286027743	0.0
4	0.8333333333333334	3.0382084239931406	1.1366484940532333	0.0
5	0.875	2.594804137254793	0.99966776889249	0.0
6	0.7916666666666666	2.6288036080326638	1.1389654950002084	0.0
7	0.84375	2.664499434271031	0.9735618292956063	0.0
8	0.8541666666666666	2.758192345065936	0.9505478727597311	0.0
9	0.84375	2.5984240083142036	0.9545568853957515	0.0
10	0.8645833333333334	2.8363533858396854	0.9984009147877081	0.0
