sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.3	1.3443531005890856	0.8446398106733873	0.7
2	0.43333333333333335	1.7124765707072178	1.043410824643145	0.7
3	0.43333333333333335	1.5895915956063238	1.091948984578628	0.7
4	0.36666666666666664	1.5828499077439797	0.8476584658588713	0.7
5	0.4	1.610596899970856	0.9556375231411284	0.7
6	0.26666666666666666	1.3683647613442846	0.7724894317016131	0.7
7	0.4	1.4571528171923536	0.8411948208407262	0.7
8	0.36666666666666664	1.6521657846322375	1.0140674001552412	0.7
9	0.36666666666666664	1.588271167222315	0.9425560168810482	0.7
10	0.36666666666666664	1.6562331264424643	1.0678150550020178	0.7
