sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.9426751592356688	5.116425850252773	1.4311191133777572	0.0
2	0.9554140127388535	4.785166618142622	1.9310255781299273	0.0
3	0.9681528662420382	5.197736094043614	1.6800256747617262	0.0
4	0.9490445859872612	4.9848472004331255	1.5983968716143708	0.0
5	0.9681528662420382	5.034227722937204	1.6664149488192082	0.0
6	0.9617834394904459	5.270925780235249	1.3017920036653148	0.0
7	0.9554140127388535	4.845705392827618	1.6967826187403874	0.0
8	0.9808917197452229	4.9192435094377265	1.7262550617463577	0.0
9	0.9426751592356688	4.785404239518687	1.5093248826235082	0.0
10	0.9490445859872612	4.979593179914802	1.534811565513573	0.0
