sim_ind	normalized_rf	kf_distance	MAE
1	0.6081081081081081	1.9708816891776535	0.5812376981098253
2	0.5540540540540541	1.8947292840057421	0.5501895517947367
3	0.47297297297297297	1.7050563951497022	0.45836143475859553
4	0.5405405405405406	1.9991767755828225	0.5202801218361404
5	0.5135135135135135	1.7735421015109298	0.5629492407670175
6	0.4594594594594595	1.8327790228430925	0.5442915199154397
7	0.5405405405405406	2.027150801097831	0.44931667840877093
8	0.5945945945945946	1.8732411622464193	0.5358907885126319
9	0.5135135135135135	1.79213636780495	0.39956914256140313
10	0.5135135135135135	1.8567642591237161	0.48679929545368483
