sim_ind	normalized_rf	kf_distance	MAE
1	0.8333333333333334	2.9058430269960938	0.6057064271220296
2	0.7916666666666666	2.600412037287101	0.629633216200294
3	0.7916666666666666	2.6385807503395875	0.6960128969183672
4	0.8854166666666666	2.9114416125232325	0.6264434211369642
5	0.8541666666666666	2.776257131266466	0.5530226952021874
6	0.8645833333333334	2.907198689406845	0.6539811072503674
7	0.84375	2.703788282288646	0.6565537919417211
8	0.8333333333333334	2.9397458853400553	0.666502559500105
9	0.8020833333333334	2.79486084702208	0.669921114019568
10	0.8541666666666666	2.7034003810956277	0.6393627264428767
