sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.76	1.419995554406592	0.48798345237481155	0.1
2	0.82	1.4252249450045982	0.5927096191349931	0.1
3	0.88	1.5192658373624186	0.5345369770075414	0.1
4	0.8	1.6040171676477715	0.4716980431327304	0.1
5	0.84	1.4682879598403273	0.45490308487028674	0.1
6	0.88	1.5194744085349574	0.519417674062595	0.1
7	0.82	1.5718332448521495	0.5379236449381597	0.1
8	0.84	1.53999879013398	0.5766586782948723	0.1
9	0.78	1.424443605385672	0.548710709755656	0.1
10	0.86	1.532182238358085	0.6434873415022623	0.1
