sim_ind	normalized_rf	kf_distance	MAE
1	0.43675417661097854	4.961927447178654	0.5751682595934786
2	0.4606205250596659	4.857176633619481	0.5962318216813718
3	0.4701670644391408	5.0858654203180365	0.7777478024955234
4	0.4224343675417661	4.7728182656515505	0.7401198609191992
5	0.3794749403341289	4.7735493076789774	0.5105700404976345
6	0.42720763723150357	4.81651219918541	0.6045452509754696
7	0.4343675417661098	4.92536388758515	0.8304391963133325
8	0.45823389021479716	4.953117473341918	0.6885977531053965
9	0.3914081145584726	4.717144074868339	0.7169898122878864
10	0.4821002386634845	4.9930395120803635	0.7263275460689965
