sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.5198170731707317	6.559706444435596	0.7770538654067246	0.5
2	0.5	6.797853461945264	1.0298581572157222	0.5
3	0.5289634146341463	6.81857605615185	0.8381419856710233	0.5
4	0.4893292682926829	6.713104631735016	0.8682116508398122	0.5
5	0.4878048780487805	6.606078214490664	0.701242408459035	0.5
6	0.5198170731707317	6.89181045642561	0.7228848955090704	0.5
7	0.5167682926829268	6.716819272737239	0.7889445233976794	0.5
8	0.5213414634146342	6.766006884595614	0.8083496492852084	0.5
9	0.5304878048780488	6.8901820705666355	0.7841205021745324	0.5
10	0.5655487804878049	7.075697875999053	0.8467009855737087	0.5
