sim_ind	normalized_rf	kf_distance	MAE
1	0.3804878048780488	3.7730349420063014	1.3519557741287846
2	0.3463414634146341	3.667931076849267	1.3418695695615657
3	0.375609756097561	3.7525300018888936	1.3516321042450161
4	0.3804878048780488	3.7914696620370334	1.3573953731163693
5	0.43902439024390244	3.8651580682686584	1.4739807926463115
6	0.4195121951219512	3.6830778700454614	1.4008911856115593
7	0.375609756097561	3.7030609307477804	1.4217883534609925
8	0.3902439024390244	3.866531303472284	1.426320098906997
9	0.3853658536585366	3.7993042810153694	1.389031726728202
10	0.4	3.897319648893009	1.3121628215814454
