sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.696969696969697	2.5182687346992902	0.7071200553068491	0.1
2	0.7121212121212122	2.227794935696677	0.4860004179574186	0.1
3	0.8181818181818182	2.395088712418402	0.555110706658474	0.1
4	0.7424242424242424	2.3229561463627415	0.4897803443309907	0.1
5	0.8333333333333334	2.5457591625041665	0.6052749554850732	0.1
6	0.8333333333333334	2.392912358481786	0.43314943716725046	0.1
7	0.803030303030303	2.532869614336754	0.59977260564618	0.1
8	0.8181818181818182	2.6812455687598047	0.6509287439126433	0.1
9	0.8484848484848485	2.421698729995252	0.5619884980096574	0.1
10	0.8181818181818182	2.5424930189433255	0.8582976466707631	0.1
