sim_ind	normalized_rf	kf_distance	MAE
1	0.84375	2.9841010650557434	0.6616832757624646
2	0.8645833333333334	3.0269130971727884	0.6512144073875441
3	0.8541666666666666	2.6895804119978632	0.7285209611815693
4	0.78125	2.5919990651551066	0.6766164428089638
5	0.8333333333333334	3.1369225825926623	0.7177136591527439
6	0.8645833333333334	2.8610024192501036	0.6773317205194603
7	0.8333333333333334	2.847268604637604	0.6934410338908069
8	0.8020833333333334	2.9608241757048996	0.7720106405442899
9	0.7708333333333334	2.7586521550160756	0.6969330433021245
10	0.84375	3.101016960639233	0.7358963882623605
