sequence_name	n_mutations	proposal_type	hmmer_seq_score
seq8	13900	msa_prob_dist	145.8
seq7	13900	msa_prob_dist	141.7
seq2	13900	msa_prob_dist	140.5
seq6	13900	msa_prob_dist	128.6
seq5	13900	msa_prob_dist	98.2
seq0	13900	msa_prob_dist	0.0
seq3	13900	msa_prob_dist	0.0
seq9	14000	msa_prob_dist	164.8
seq4	14000	msa_prob_dist	151.5
seq7	14000	msa_prob_dist	146.3
seq8	14000	msa_prob_dist	143.9
seq6	14000	msa_prob_dist	138.7
seq1	14000	msa_prob_dist	135.9
seq2	14000	msa_prob_dist	132.2
seq5	14000	msa_prob_dist	107.5
seq0	14000	msa_prob_dist	0.0
seq3	14000	msa_prob_dist	0.0
seq9	14100	msa_prob_dist	157.5
seq4	14100	msa_prob_dist	156.7
seq7	14100	msa_prob_dist	150.0
seq6	14100	msa_prob_dist	149.2
seq2	14100	msa_prob_dist	143.3
seq8	14100	msa_prob_dist	140.7
seq1	14100	msa_prob_dist	136.8
seq5	14100	msa_prob_dist	116.8
seq0	14100	msa_prob_dist	0.0
seq3	14100	msa_prob_dist	0.0
seq6	14200	msa_prob_dist	163.4
seq9	14200	msa_prob_dist	157.2
seq2	14200	msa_prob_dist	152.2
seq4	14200	msa_prob_dist	144.9
seq1	14200	msa_prob_dist	141.3
seq7	14200	msa_prob_dist	135.0
seq8	14200	msa_prob_dist	134.3
seq5	14200	msa_prob_dist	113.1
seq0	14200	msa_prob_dist	0.0
seq3	14200	msa_prob_dist	0.0
seq6	14300	msa_prob_dist	153.3
seq4	14300	msa_prob_dist	153.2
seq2	14300	msa_prob_dist	148.3
seq1	14300	msa_prob_dist	144.3
seq9	14300	msa_prob_dist	143.2
seq7	14300	msa_prob_dist	132.8
seq8	14300	msa_prob_dist	126.8
seq5	14300	msa_prob_dist	108.2
seq0	14300	msa_prob_dist	0.0
seq3	14300	msa_prob_dist	0.0
seq4	14400	msa_prob_dist	152.9
seq9	14400	msa_prob_dist	151.9
seq7	14400	msa_prob_dist	143.8
seq2	14400	msa_prob_dist	142.1
seq6	14400	msa_prob_dist	134.2
seq1	14400	msa_prob_dist	130.1
seq8	14400	msa_prob_dist	103.1
seq5	14400	msa_prob_dist	94.8
seq0	14400	msa_prob_dist	0.0
seq3	14400	msa_prob_dist	0.0
seq4	14500	msa_prob_dist	150.0
seq6	14500	msa_prob_dist	138.6
seq1	14500	msa_prob_dist	137.1
seq9	14500	msa_prob_dist	137.0
seq2	14500	msa_prob_dist	133.9
seq8	14500	msa_prob_dist	128.1
seq7	14500	msa_prob_dist	123.7
seq5	14500	msa_prob_dist	110.1
seq0	14500	msa_prob_dist	0.0
seq3	14500	msa_prob_dist	0.0
seq4	14600	msa_prob_dist	158.7
seq2	14600	msa_prob_dist	150.9
seq9	14600	msa_prob_dist	140.0
seq6	14600	msa_prob_dist	139.3
seq8	14600	msa_prob_dist	137.3
seq1	14600	msa_prob_dist	134.7
seq7	14600	msa_prob_dist	130.4
seq5	14600	msa_prob_dist	120.7
seq0	14600	msa_prob_dist	0.0
seq3	14600	msa_prob_dist	0.0
seq4	14700	msa_prob_dist	161.4
seq2	14700	msa_prob_dist	150.1
seq6	14700	msa_prob_dist	143.6
seq1	14700	msa_prob_dist	137.6
seq7	14700	msa_prob_dist	136.8
seq9	14700	msa_prob_dist	132.9
seq8	14700	msa_prob_dist	131.9
seq5	14700	msa_prob_dist	115.7
seq0	14700	msa_prob_dist	0.0
seq3	14700	msa_prob_dist	0.0
seq4	14800	msa_prob_dist	155.2
seq2	14800	msa_prob_dist	148.9
seq6	14800	msa_prob_dist	138.8
seq8	14800	msa_prob_dist	137.9
seq1	14800	msa_prob_dist	135.8
seq9	14800	msa_prob_dist	134.2
seq7	14800	msa_prob_dist	130.4
seq5	14800	msa_prob_dist	113.8
seq0	14800	msa_prob_dist	0.0
seq3	14800	msa_prob_dist	0.0
seq4	14900	msa_prob_dist	160.2
seq7	14900	msa_prob_dist	150.8
seq2	14900	msa_prob_dist	145.0
seq6	14900	msa_prob_dist	143.9
seq1	14900	msa_prob_dist	143.8
seq8	14900	msa_prob_dist	135.9
seq9	14900	msa_prob_dist	134.6
seq5	14900	msa_prob_dist	114.4
seq0	14900	msa_prob_dist	0.0
seq3	14900	msa_prob_dist	0.0
seq7	15000	msa_prob_dist	163.0
seq2	15000	msa_prob_dist	159.0
seq4	15000	msa_prob_dist	157.0
seq8	15000	msa_prob_dist	154.1
seq6	15000	msa_prob_dist	148.9
seq1	15000	msa_prob_dist	143.5
seq9	15000	msa_prob_dist	130.7
seq5	15000	msa_prob_dist	102.6
seq0	15000	msa_prob_dist	0.0
seq3	15000	msa_prob_dist	0.0
seq6	15100	msa_prob_dist	158.6
seq2	15100	msa_prob_dist	158.2
seq7	15100	msa_prob_dist	157.4
seq4	15100	msa_prob_dist	155.4
seq9	15100	msa_prob_dist	150.8
seq8	15100	msa_prob_dist	146.7
seq1	15100	msa_prob_dist	146.0
seq5	15100	msa_prob_dist	108.0
seq0	15100	msa_prob_dist	0.0
seq3	15100	msa_prob_dist	0.0
seq9	15200	msa_prob_dist	159.1
seq2	15200	msa_prob_dist	156.7
seq4	15200	msa_prob_dist	152.6
seq6	15200	msa_prob_dist	152.2
seq7	15200	msa_prob_dist	151.6
seq1	15200	msa_prob_dist	148.2
seq8	15200	msa_prob_dist	145.7
seq5	15200	msa_prob_dist	136.4
seq0	15200	msa_prob_dist	0.0
seq3	15200	msa_prob_dist	0.0
seq9	15300	msa_prob_dist	157.3
seq2	15300	msa_prob_dist	153.3
seq4	15300	msa_prob_dist	149.9
seq7	15300	msa_prob_dist	148.1
seq6	15300	msa_prob_dist	146.3
seq8	15300	msa_prob_dist	143.8
seq5	15300	msa_prob_dist	138.4
seq1	15300	msa_prob_dist	131.7
seq0	15300	msa_prob_dist	0.0
seq3	15300	msa_prob_dist	0.0
seq2	15400	msa_prob_dist	169.3
seq4	15400	msa_prob_dist	156.0
seq7	15400	msa_prob_dist	149.7
seq9	15400	msa_prob_dist	147.4
seq1	15400	msa_prob_dist	145.0
seq5	15400	msa_prob_dist	136.8
seq6	15400	msa_prob_dist	133.6
seq8	15400	msa_prob_dist	128.8
seq0	15400	msa_prob_dist	0.0
seq3	15400	msa_prob_dist	0.0
seq7	15500	msa_prob_dist	158.3
seq9	15500	msa_prob_dist	155.0
seq4	15500	msa_prob_dist	151.3
seq2	15500	msa_prob_dist	145.8
seq5	15500	msa_prob_dist	139.0
seq1	15500	msa_prob_dist	135.6
seq8	15500	msa_prob_dist	134.8
seq6	15500	msa_prob_dist	133.3
seq0	15500	msa_prob_dist	0.0
seq3	15500	msa_prob_dist	0.0
seq7	15600	msa_prob_dist	167.1
seq1	15600	msa_prob_dist	161.9
seq9	15600	msa_prob_dist	151.3
seq5	15600	msa_prob_dist	147.6
seq4	15600	msa_prob_dist	146.8
seq8	15600	msa_prob_dist	140.5
seq6	15600	msa_prob_dist	132.0
seq2	15600	msa_prob_dist	126.9
seq0	15600	msa_prob_dist	0.0
seq3	15600	msa_prob_dist	0.0
seq7	15700	msa_prob_dist	164.2
seq1	15700	msa_prob_dist	161.9
seq4	15700	msa_prob_dist	160.6
seq8	15700	msa_prob_dist	144.1
seq9	15700	msa_prob_dist	141.0
seq5	15700	msa_prob_dist	131.8
seq2	15700	msa_prob_dist	129.7
seq6	15700	msa_prob_dist	123.2
seq0	15700	msa_prob_dist	0.0
seq3	15700	msa_prob_dist	0.0
seq7	15800	msa_prob_dist	160.4
seq4	15800	msa_prob_dist	156.1
seq8	15800	msa_prob_dist	154.9
seq1	15800	msa_prob_dist	154.8
seq5	15800	msa_prob_dist	143.8
seq9	15800	msa_prob_dist	133.6
seq6	15800	msa_prob_dist	133.3
seq2	15800	msa_prob_dist	122.0
seq0	15800	msa_prob_dist	0.0
seq3	15800	msa_prob_dist	0.0
seq7	15900	msa_prob_dist	157.0
seq1	15900	msa_prob_dist	151.0
seq4	15900	msa_prob_dist	150.7
seq5	15900	msa_prob_dist	149.1
seq8	15900	msa_prob_dist	140.3
seq9	15900	msa_prob_dist	138.4
seq6	15900	msa_prob_dist	138.2
seq2	15900	msa_prob_dist	128.2
seq0	15900	msa_prob_dist	0.0
seq3	15900	msa_prob_dist	0.0
seq5	16000	msa_prob_dist	175.0
seq6	16000	msa_prob_dist	153.3
seq7	16000	msa_prob_dist	151.3
seq4	16000	msa_prob_dist	149.0
seq8	16000	msa_prob_dist	145.5
seq1	16000	msa_prob_dist	139.9
seq2	16000	msa_prob_dist	129.5
seq9	16000	msa_prob_dist	123.9
seq0	16000	msa_prob_dist	0.0
seq3	16000	msa_prob_dist	0.0
seq5	16100	msa_prob_dist	170.6
seq6	16100	msa_prob_dist	163.2
seq4	16100	msa_prob_dist	153.7
seq7	16100	msa_prob_dist	144.7
seq1	16100	msa_prob_dist	144.1
seq8	16100	msa_prob_dist	143.4
seq9	16100	msa_prob_dist	140.5
seq2	16100	msa_prob_dist	134.8
seq0	16100	msa_prob_dist	0.0
seq3	16100	msa_prob_dist	0.0
seq4	16200	msa_prob_dist	158.7
seq5	16200	msa_prob_dist	158.0
seq1	16200	msa_prob_dist	154.5
seq6	16200	msa_prob_dist	151.4
seq2	16200	msa_prob_dist	147.2
seq9	16200	msa_prob_dist	146.5
seq7	16200	msa_prob_dist	142.1
seq8	16200	msa_prob_dist	132.9
seq0	16200	msa_prob_dist	0.0
seq3	16200	msa_prob_dist	0.0
seq7	16300	msa_prob_dist	160.7
seq4	16300	msa_prob_dist	160.0
seq9	16300	msa_prob_dist	151.5
seq2	16300	msa_prob_dist	151.2
seq5	16300	msa_prob_dist	145.3
seq6	16300	msa_prob_dist	144.8
seq8	16300	msa_prob_dist	143.3
seq1	16300	msa_prob_dist	142.4
seq0	16300	msa_prob_dist	0.0
seq3	16300	msa_prob_dist	0.0
seq5	16400	msa_prob_dist	161.4
seq4	16400	msa_prob_dist	157.5
seq7	16400	msa_prob_dist	152.0
seq9	16400	msa_prob_dist	147.0
seq8	16400	msa_prob_dist	146.3
seq6	16400	msa_prob_dist	142.6
seq2	16400	msa_prob_dist	140.0
seq1	16400	msa_prob_dist	136.3
seq0	16400	msa_prob_dist	0.0
seq3	16400	msa_prob_dist	0.0
seq4	16500	msa_prob_dist	163.8
seq8	16500	msa_prob_dist	160.4
seq5	16500	msa_prob_dist	155.1
seq6	16500	msa_prob_dist	148.4
seq9	16500	msa_prob_dist	146.9
seq1	16500	msa_prob_dist	141.3
seq7	16500	msa_prob_dist	134.0
seq2	16500	msa_prob_dist	129.4
seq0	16500	msa_prob_dist	0.0
seq3	16500	msa_prob_dist	0.0
seq4	16600	msa_prob_dist	163.6
seq8	16600	msa_prob_dist	160.6
seq5	16600	msa_prob_dist	158.4
seq9	16600	msa_prob_dist	146.6
seq1	16600	msa_prob_dist	139.8
seq6	16600	msa_prob_dist	133.7
seq2	16600	msa_prob_dist	129.7
seq7	16600	msa_prob_dist	117.7
seq0	16600	msa_prob_dist	0.0
seq3	16600	msa_prob_dist	0.0
seq4	16700	msa_prob_dist	162.4
seq5	16700	msa_prob_dist	156.8
seq9	16700	msa_prob_dist	149.8
seq1	16700	msa_prob_dist	144.2
seq8	16700	msa_prob_dist	143.6
seq6	16700	msa_prob_dist	142.9
seq7	16700	msa_prob_dist	138.4
seq2	16700	msa_prob_dist	135.6
seq0	16700	msa_prob_dist	0.0
seq3	16700	msa_prob_dist	0.0
seq4	16800	msa_prob_dist	176.7
seq9	16800	msa_prob_dist	160.8
seq5	16800	msa_prob_dist	151.8
seq6	16800	msa_prob_dist	149.0
seq1	16800	msa_prob_dist	145.7
seq7	16800	msa_prob_dist	143.8
seq8	16800	msa_prob_dist	142.2
seq2	16800	msa_prob_dist	140.8
seq0	16800	msa_prob_dist	0.0
seq3	16800	msa_prob_dist	0.0
seq6	16900	msa_prob_dist	155.0
seq4	16900	msa_prob_dist	153.6
seq2	16900	msa_prob_dist	150.6
seq9	16900	msa_prob_dist	146.0
seq1	16900	msa_prob_dist	144.8
seq5	16900	msa_prob_dist	144.0
seq7	16900	msa_prob_dist	143.9
seq8	16900	msa_prob_dist	134.9
seq0	16900	msa_prob_dist	0.0
seq3	16900	msa_prob_dist	0.0
seq2	17000	msa_prob_dist	157.4
seq1	17000	msa_prob_dist	156.3
seq4	17000	msa_prob_dist	148.8
seq9	17000	msa_prob_dist	148.7
seq7	17000	msa_prob_dist	144.4
seq5	17000	msa_prob_dist	141.4
seq8	17000	msa_prob_dist	140.3
seq6	17000	msa_prob_dist	129.3
seq0	17000	msa_prob_dist	0.0
seq3	17000	msa_prob_dist	0.0
seq1	17100	msa_prob_dist	155.8
seq9	17100	msa_prob_dist	155.4
seq4	17100	msa_prob_dist	149.1
seq8	17100	msa_prob_dist	140.8
seq2	17100	msa_prob_dist	135.2
seq6	17100	msa_prob_dist	135.2
seq5	17100	msa_prob_dist	133.8
seq7	17100	msa_prob_dist	130.3
seq0	17100	msa_prob_dist	0.0
seq3	17100	msa_prob_dist	0.0
seq8	17200	msa_prob_dist	152.1
seq1	17200	msa_prob_dist	149.7
seq9	17200	msa_prob_dist	148.9
seq5	17200	msa_prob_dist	142.4
seq6	17200	msa_prob_dist	141.1
seq4	17200	msa_prob_dist	140.8
seq7	17200	msa_prob_dist	139.3
seq2	17200	msa_prob_dist	130.2
seq0	17200	msa_prob_dist	0.0
seq3	17200	msa_prob_dist	0.0
seq8	17300	msa_prob_dist	155.5
seq9	17300	msa_prob_dist	152.4
seq4	17300	msa_prob_dist	152.1
seq7	17300	msa_prob_dist	146.3
seq1	17300	msa_prob_dist	145.5
seq6	17300	msa_prob_dist	140.1
seq5	17300	msa_prob_dist	136.7
seq2	17300	msa_prob_dist	127.4
seq0	17300	msa_prob_dist	0.0
seq3	17300	msa_prob_dist	0.0
seq6	17400	msa_prob_dist	158.5
seq9	17400	msa_prob_dist	154.3
seq7	17400	msa_prob_dist	153.2
seq4	17400	msa_prob_dist	152.1
seq1	17400	msa_prob_dist	149.2
seq8	17400	msa_prob_dist	147.0
seq5	17400	msa_prob_dist	126.5
seq2	17400	msa_prob_dist	123.7
seq0	17400	msa_prob_dist	0.0
seq3	17400	msa_prob_dist	0.0
seq8	17500	msa_prob_dist	173.3
seq6	17500	msa_prob_dist	154.3
seq9	17500	msa_prob_dist	147.5
seq1	17500	msa_prob_dist	142.8
seq4	17500	msa_prob_dist	142.4
seq7	17500	msa_prob_dist	140.3
seq2	17500	msa_prob_dist	128.9
seq5	17500	msa_prob_dist	125.6
seq0	17500	msa_prob_dist	0.0
seq3	17500	msa_prob_dist	0.0
seq1	17600	msa_prob_dist	156.6
seq9	17600	msa_prob_dist	150.1
seq8	17600	msa_prob_dist	147.9
seq6	17600	msa_prob_dist	141.6
seq5	17600	msa_prob_dist	140.8
seq4	17600	msa_prob_dist	134.8
seq7	17600	msa_prob_dist	133.6
seq2	17600	msa_prob_dist	133.0
seq0	17600	msa_prob_dist	0.0
seq3	17600	msa_prob_dist	0.0
seq1	17700	msa_prob_dist	160.8
seq8	17700	msa_prob_dist	155.6
seq9	17700	msa_prob_dist	151.1
seq7	17700	msa_prob_dist	148.4
seq4	17700	msa_prob_dist	142.2
seq6	17700	msa_prob_dist	140.6
seq2	17700	msa_prob_dist	132.9
seq5	17700	msa_prob_dist	128.2
seq0	17700	msa_prob_dist	0.0
seq3	17700	msa_prob_dist	0.0
seq9	17800	msa_prob_dist	155.2
seq1	17800	msa_prob_dist	153.6
seq5	17800	msa_prob_dist	150.1
seq6	17800	msa_prob_dist	147.0
seq8	17800	msa_prob_dist	145.1
seq4	17800	msa_prob_dist	143.5
seq2	17800	msa_prob_dist	136.9
seq7	17800	msa_prob_dist	124.4
seq0	17800	msa_prob_dist	0.0
seq3	17800	msa_prob_dist	0.0
seq5	17900	msa_prob_dist	154.1
seq1	17900	msa_prob_dist	150.6
seq2	17900	msa_prob_dist	147.3
seq9	17900	msa_prob_dist	144.3
seq8	17900	msa_prob_dist	143.2
seq6	17900	msa_prob_dist	138.3
seq4	17900	msa_prob_dist	138.0
seq7	17900	msa_prob_dist	131.7
seq0	17900	msa_prob_dist	0.0
seq3	17900	msa_prob_dist	0.0
seq8	18000	msa_prob_dist	149.8
seq2	18000	msa_prob_dist	147.6
seq5	18000	msa_prob_dist	146.3
seq1	18000	msa_prob_dist	146.1
seq4	18000	msa_prob_dist	145.6
seq6	18000	msa_prob_dist	142.8
seq9	18000	msa_prob_dist	133.2
seq7	18000	msa_prob_dist	103.8
seq0	18000	msa_prob_dist	0.0
seq3	18000	msa_prob_dist	0.0
seq1	18100	msa_prob_dist	152.7
seq8	18100	msa_prob_dist	149.0
seq4	18100	msa_prob_dist	145.3
seq5	18100	msa_prob_dist	144.2
seq2	18100	msa_prob_dist	135.5
seq6	18100	msa_prob_dist	134.4
seq9	18100	msa_prob_dist	133.1
seq7	18100	msa_prob_dist	113.5
seq0	18100	msa_prob_dist	0.0
seq3	18100	msa_prob_dist	0.0
seq9	18200	msa_prob_dist	147.0
seq2	18200	msa_prob_dist	146.1
seq8	18200	msa_prob_dist	144.2
seq5	18200	msa_prob_dist	143.8
seq1	18200	msa_prob_dist	142.1
seq7	18200	msa_prob_dist	140.1
seq6	18200	msa_prob_dist	137.6
seq4	18200	msa_prob_dist	123.6
seq0	18200	msa_prob_dist	0.0
seq3	18200	msa_prob_dist	0.0
seq8	18300	msa_prob_dist	156.9
seq2	18300	msa_prob_dist	151.0
seq1	18300	msa_prob_dist	147.3
seq9	18300	msa_prob_dist	147.2
seq5	18300	msa_prob_dist	142.6
seq6	18300	msa_prob_dist	139.4
seq7	18300	msa_prob_dist	129.5
seq4	18300	msa_prob_dist	109.8
seq0	18300	msa_prob_dist	0.0
seq3	18300	msa_prob_dist	0.0
seq7	18400	msa_prob_dist	151.3
seq8	18400	msa_prob_dist	146.5
seq6	18400	msa_prob_dist	146.3
seq2	18400	msa_prob_dist	141.7
seq5	18400	msa_prob_dist	140.0
seq1	18400	msa_prob_dist	133.4
seq9	18400	msa_prob_dist	127.1
seq4	18400	msa_prob_dist	121.0
seq0	18400	msa_prob_dist	0.0
seq3	18400	msa_prob_dist	0.0
seq7	18500	msa_prob_dist	159.4
seq8	18500	msa_prob_dist	148.8
seq9	18500	msa_prob_dist	145.1
seq6	18500	msa_prob_dist	144.3
seq5	18500	msa_prob_dist	141.1
seq1	18500	msa_prob_dist	136.4
seq2	18500	msa_prob_dist	134.3
seq4	18500	msa_prob_dist	116.5
seq0	18500	msa_prob_dist	0.0
seq3	18500	msa_prob_dist	0.0
seq9	18600	msa_prob_dist	155.5
seq7	18600	msa_prob_dist	155.3
seq6	18600	msa_prob_dist	152.0
seq8	18600	msa_prob_dist	143.5
seq5	18600	msa_prob_dist	137.1
seq1	18600	msa_prob_dist	132.7
seq2	18600	msa_prob_dist	131.8
seq4	18600	msa_prob_dist	123.5
seq0	18600	msa_prob_dist	0.0
seq3	18600	msa_prob_dist	0.0
seq1	18700	msa_prob_dist	159.2
seq9	18700	msa_prob_dist	158.4
seq7	18700	msa_prob_dist	155.4
seq8	18700	msa_prob_dist	146.0
seq6	18700	msa_prob_dist	144.5
seq2	18700	msa_prob_dist	143.1
seq5	18700	msa_prob_dist	134.8
seq4	18700	msa_prob_dist	123.2
seq0	18700	msa_prob_dist	0.0
seq3	18700	msa_prob_dist	0.0
seq1	18800	msa_prob_dist	157.1
seq9	18800	msa_prob_dist	157.0
seq7	18800	msa_prob_dist	149.7
seq8	18800	msa_prob_dist	144.0
seq5	18800	msa_prob_dist	133.1
seq6	18800	msa_prob_dist	128.7
seq2	18800	msa_prob_dist	117.4
seq4	18800	msa_prob_dist	117.2
seq0	18800	msa_prob_dist	0.0
seq3	18800	msa_prob_dist	0.0
seq8	18900	msa_prob_dist	151.3
seq9	18900	msa_prob_dist	151.1
seq5	18900	msa_prob_dist	150.8
seq1	18900	msa_prob_dist	150.8
seq7	18900	msa_prob_dist	145.3
seq4	18900	msa_prob_dist	134.3
seq6	18900	msa_prob_dist	133.0
seq2	18900	msa_prob_dist	104.0
seq0	18900	msa_prob_dist	0.0
seq3	18900	msa_prob_dist	0.0
seq5	19000	msa_prob_dist	154.7
seq1	19000	msa_prob_dist	153.7
seq7	19000	msa_prob_dist	147.8
seq8	19000	msa_prob_dist	143.9
seq9	19000	msa_prob_dist	141.6
seq6	19000	msa_prob_dist	135.3
seq4	19000	msa_prob_dist	122.2
seq2	19000	msa_prob_dist	114.1
seq0	19000	msa_prob_dist	0.0
seq3	19000	msa_prob_dist	0.0
seq5	19100	msa_prob_dist	157.9
seq7	19100	msa_prob_dist	147.0
seq9	19100	msa_prob_dist	143.6
seq1	19100	msa_prob_dist	142.8
seq6	19100	msa_prob_dist	137.9
seq8	19100	msa_prob_dist	127.7
seq4	19100	msa_prob_dist	121.3
seq2	19100	msa_prob_dist	112.4
seq0	19100	msa_prob_dist	0.0
seq3	19100	msa_prob_dist	0.0
seq5	19200	msa_prob_dist	156.2
seq1	19200	msa_prob_dist	149.3
seq9	19200	msa_prob_dist	148.2
seq6	19200	msa_prob_dist	143.2
seq4	19200	msa_prob_dist	138.0
seq8	19200	msa_prob_dist	138.0
seq7	19200	msa_prob_dist	133.3
seq2	19200	msa_prob_dist	117.3
seq0	19200	msa_prob_dist	0.0
seq3	19200	msa_prob_dist	0.0
seq7	19300	msa_prob_dist	150.4
seq9	19300	msa_prob_dist	147.0
seq1	19300	msa_prob_dist	146.2
seq5	19300	msa_prob_dist	142.1
seq2	19300	msa_prob_dist	139.4
seq4	19300	msa_prob_dist	136.0
seq8	19300	msa_prob_dist	135.4
seq6	19300	msa_prob_dist	132.5
seq0	19300	msa_prob_dist	0.0
seq3	19300	msa_prob_dist	0.0
seq9	19400	msa_prob_dist	167.6
seq2	19400	msa_prob_dist	157.2
seq1	19400	msa_prob_dist	156.1
seq5	19400	msa_prob_dist	153.1
seq7	19400	msa_prob_dist	151.4
seq8	19400	msa_prob_dist	142.4
seq4	19400	msa_prob_dist	133.6
seq6	19400	msa_prob_dist	128.7
seq0	19400	msa_prob_dist	0.0
seq3	19400	msa_prob_dist	0.0
seq9	19500	msa_prob_dist	159.0
seq5	19500	msa_prob_dist	152.2
seq2	19500	msa_prob_dist	151.2
seq1	19500	msa_prob_dist	148.1
seq7	19500	msa_prob_dist	142.6
seq8	19500	msa_prob_dist	140.1
seq4	19500	msa_prob_dist	137.2
seq6	19500	msa_prob_dist	131.9
seq0	19500	msa_prob_dist	0.0
seq3	19500	msa_prob_dist	0.0
seq2	19600	msa_prob_dist	149.8
seq8	19600	msa_prob_dist	146.1
seq7	19600	msa_prob_dist	145.2
seq4	19600	msa_prob_dist	144.3
seq5	19600	msa_prob_dist	138.8
seq9	19600	msa_prob_dist	135.1
seq6	19600	msa_prob_dist	133.6
seq1	19600	msa_prob_dist	131.9
seq0	19600	msa_prob_dist	0.0
seq3	19600	msa_prob_dist	0.0
seq7	19700	msa_prob_dist	151.2
seq4	19700	msa_prob_dist	142.9
seq1	19700	msa_prob_dist	142.9
seq9	19700	msa_prob_dist	131.6
seq2	19700	msa_prob_dist	130.2
seq6	19700	msa_prob_dist	127.7
seq8	19700	msa_prob_dist	123.9
seq5	19700	msa_prob_dist	123.2
seq0	19700	msa_prob_dist	0.0
seq3	19700	msa_prob_dist	0.0
seq7	19800	msa_prob_dist	154.0
seq9	19800	msa_prob_dist	145.9
seq4	19800	msa_prob_dist	142.4
seq8	19800	msa_prob_dist	141.6
seq1	19800	msa_prob_dist	141.5
seq6	19800	msa_prob_dist	131.8
seq2	19800	msa_prob_dist	131.8
seq5	19800	msa_prob_dist	130.6
seq0	19800	msa_prob_dist	0.0
seq3	19800	msa_prob_dist	0.0
seq7	19900	msa_prob_dist	152.8
seq9	19900	msa_prob_dist	149.9
seq2	19900	msa_prob_dist	144.1
seq1	19900	msa_prob_dist	138.9
seq8	19900	msa_prob_dist	138.1
seq4	19900	msa_prob_dist	133.6
seq5	19900	msa_prob_dist	127.1
seq6	19900	msa_prob_dist	117.8
seq0	19900	msa_prob_dist	0.0
seq3	19900	msa_prob_dist	0.0
seq2	20000	msa_prob_dist	160.4
seq1	20000	msa_prob_dist	155.4
seq9	20000	msa_prob_dist	153.8
seq7	20000	msa_prob_dist	152.1
seq8	20000	msa_prob_dist	147.7
seq6	20000	msa_prob_dist	136.4
seq4	20000	msa_prob_dist	131.8
seq5	20000	msa_prob_dist	115.3
seq0	20000	msa_prob_dist	0.0
seq3	20000	msa_prob_dist	0.0
seq3	100	random	-0.5
seq6	100	random	-1.5
seq1	100	random	-1.5
seq9	100	random	-1.9
seq8	100	random	-2.0
seq7	100	random	-2.0
seq5	100	random	-2.6
seq0	100	random	0.0
seq2	100	random	0.0
seq4	100	random	0.0
seq6	200	random	1.6
seq1	200	random	-0.4
seq4	200	random	-0.9
seq3	200	random	-1.2
seq9	200	random	-1.9
seq7	200	random	-2.4
seq5	200	random	-2.5
seq0	200	random	0.0
seq2	200	random	0.0
seq8	200	random	0.0
seq6	300	random	1.0
seq4	300	random	-0.4
seq3	300	random	-1.1
seq1	300	random	-1.6
seq9	300	random	-1.8
seq7	300	random	-2.1
seq5	300	random	-2.4
seq0	300	random	0.0
seq2	300	random	0.0
seq8	300	random	0.0
seq4	400	random	18.4
seq1	400	random	-0.5
seq6	400	random	-1.0
seq3	400	random	-1.3
seq5	400	random	-1.5
seq9	400	random	-1.6
seq7	400	random	-1.8
seq0	400	random	-2.4
seq2	400	random	-2.6
seq8	400	random	0.0
seq4	500	random	8.9
seq6	500	random	0.2
seq9	500	random	-0.2
seq0	500	random	-1.0
seq2	500	random	-1.1
seq7	500	random	-2.0
seq3	500	random	-2.0
seq8	500	random	-2.1
seq5	500	random	-2.3
seq1	500	random	-2.4
seq6	600	random	6.5
seq0	600	random	5.2
seq4	600	random	1.9
seq7	600	random	0.6
seq3	600	random	-0.5
seq2	600	random	-1.1
seq8	600	random	-1.1
seq9	600	random	-1.7
seq1	600	random	-1.7
seq5	600	random	-1.8
seq8	700	random	10.5
seq3	700	random	8.6
seq6	700	random	2.6
seq4	700	random	0.3
seq0	700	random	-0.6
seq7	700	random	-0.7
seq1	700	random	-1.0
seq5	700	random	-1.9
seq9	700	random	-2.2
seq2	700	random	0.0
seq3	800	random	12.6
seq6	800	random	3.8
seq0	800	random	2.0
seq7	800	random	1.5
seq4	800	random	0.4
seq2	800	random	-0.0
seq8	800	random	-0.2
seq1	800	random	-1.7
seq5	800	random	-1.9
seq9	800	random	-2.5
seq3	900	random	6.5
seq6	900	random	3.6
seq0	900	random	2.6
seq7	900	random	2.1
seq5	900	random	0.3
seq2	900	random	-0.9
seq8	900	random	-1.1
seq4	900	random	-1.3
seq1	900	random	-1.5
seq9	900	random	0.0
seq3	1000	random	17.4
seq6	1000	random	5.4
seq1	1000	random	1.3
seq4	1000	random	1.0
seq5	1000	random	-0.4
seq0	1000	random	-0.9
seq2	1000	random	-1.0
seq8	1000	random	-1.5
seq7	1000	random	-1.6
seq9	1000	random	0.0
seq3	1100	random	23.6
seq1	1100	random	8.7
seq5	1100	random	6.8
seq4	1100	random	4.0
seq8	1100	random	2.8
seq9	1100	random	1.7
seq6	1100	random	1.2
seq2	1100	random	0.5
seq0	1100	random	-1.3
seq7	1100	random	-1.5
seq3	1200	random	10.3
seq6	1200	random	6.7
seq5	1200	random	6.2
seq1	1200	random	5.2
seq4	1200	random	3.0
seq9	1200	random	0.5
seq0	1200	random	-0.0
seq2	1200	random	-0.1
seq7	1200	random	-0.4
seq8	1200	random	-0.7
seq1	1300	random	27.8
seq5	1300	random	11.3
seq0	1300	random	7.7
seq3	1300	random	6.9
seq8	1300	random	3.4
seq7	1300	random	2.7
seq4	1300	random	2.2
