sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.7623318385650224	5.222623896955109	1.0839935189356118	0.1
2	0.820627802690583	6.039493564835827	1.3440390823334507	0.1
3	0.7959641255605381	4.865500286324041	1.3114990811808176	0.1
4	0.8228699551569507	5.044375125761687	1.3540243041280295	0.1
5	0.7107623318385651	5.10271136925617	1.0545422935337536	0.1
6	0.8430493273542601	5.317558325151721	1.5004113018827436	0.1
7	0.827354260089686	5.177588211381079	1.333332325056277	0.1
8	0.7802690582959642	4.971212854607131	1.4288236611697975	0.1
9	0.7892376681614349	5.698781126026229	1.0663148586184836	0.1
10	0.8004484304932735	4.862326865124532	1.132241585040593	0.1
