sim_ind	normalized_rf	kf_distance	MAE
1	0.9433962264150944	1.9950564887579578	1.0151754830101025
2	0.9622641509433962	1.9491837255790976	1.5284530704457922
3	0.9433962264150944	1.967880318782061	1.3845883643636334
4	0.9056603773584906	1.9442336774476274	0.9038075614020199
5	0.8490566037735849	1.8756787067101566	1.3552961167595963
6	0.9811320754716981	2.0172661277063475	1.4195774043393936
7	0.9433962264150944	2.000414179443512	1.1205531796175086
8	0.8679245283018868	1.840832437271482	1.236122945057238
9	0.9811320754716981	1.9782118959185553	1.3815863539380473
10	0.9622641509433962	2.0039962266966813	1.2743111103730633
