sim_ind	normalized_rf	kf_distance	MAE
1	0.6666666666666666	2.5903925217013186	2.2228552342875263
2	0.6428571428571429	2.677783541377579	2.1088512087801266
3	0.6428571428571429	2.4765543463847988	2.344421946466174
4	0.5476190476190477	2.310795365102123	2.1027423770919684
5	0.7380952380952381	2.4654062576318845	2.494132187680762
6	0.6666666666666666	2.5782635746279876	2.5972631096543313
7	0.6190476190476191	2.2691873187009244	1.953344736460888
8	0.6666666666666666	2.61100412778307	2.633049562158564
9	0.6904761904761905	2.5367526961201317	2.425419453182876
10	0.7142857142857143	2.6025305823475953	2.4250072095264277
