sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.6486486486486487	2.0450072615053405	0.44508873064280713	0.3
2	0.5405405405405406	1.8120930827279558	0.3616841292435082	0.3
3	0.5540540540540541	2.160958115956846	0.3535666791835092	0.3
4	0.6486486486486487	2.009371306072926	0.32889670589614023	0.3
5	0.6081081081081081	2.0543234253715346	0.359964258209123	0.3
6	0.6756756756756757	2.0879212392847513	0.4000154145235081	0.3
7	0.47297297297297297	1.6222654343618326	0.3109140604547372	0.3
8	0.5945945945945946	2.1004190900661444	0.3387494762845617	0.3
9	0.5945945945945946	1.7939202533284753	0.37587792017859617	0.3
10	0.581081081081081	1.9574173279928127	0.33851400868596526	0.3
