sim_ind	normalized_rf	kf_distance	MAE
1	0.7623318385650224	5.333620701382232	1.052779158380069
2	0.8139013452914798	5.144405677270853	1.1404891841142082
3	0.773542600896861	5.29097202267128	1.0595482680788488
4	0.757847533632287	5.393214618432735	1.0522134464971074
5	0.8139013452914798	4.995446703741422	1.0261456581724733
6	0.7690582959641256	5.294220069671591	0.9498219023802628
7	0.7690582959641256	5.4410897600007875	1.1439798258718399
8	0.7825112107623319	5.081929373402475	0.8147049686422423
9	0.7623318385650224	5.3282546780419375	1.1676636096725175
10	0.7556053811659192	4.929287204020173	0.8685554881286026
