sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
5	random	0.4	20	0.48508614083984153
5	random	0.4	40	0.43022193369023315
5	random	0.4	60	0.38921324055795914
5	random	0.4	80	0.3586073643525015
5	random	0.4	100	0.3379762710837664
5	random	0.4	120	0.3204804128584388
5	random	0.4	140	0.30909845495123367
5	random	0.4	160	0.29903157749482256
5	random	0.4	180	0.2902436392453663
5	random	0.4	200	0.28397714046407113
5	random	0.4	220	0.27845400142900645
5	random	0.4	240	0.2728982922639317
5	random	0.4	260	0.26897151163642125
5	random	0.4	280	0.26398562105763534
5	random	0.4	300	0.2591067002253068
5	random	0.4	320	0.2570318254840163
5	random	0.4	340	0.25480253595378244
5	random	0.4	360	0.2523615053638716
5	random	0.4	380	0.24928987729185798
5	random	0.4	400	0.24707540854313312
5	random	0.4	420	0.2452770190196736
5	random	0.4	440	0.24316601210353686
5	random	0.4	460	0.240347355345628
5	random	0.4	480	0.23931100266152197
5	random	0.4	500	0.23787016757512
5	random	0.4	520	0.2372153161538483
5	random	0.4	540	0.23632418636298552
5	random	0.4	560	0.2341977844447634
5	random	0.4	580	0.2335357467121547
5	random	0.4	600	0.23328896832992663
5	random	0.4	620	0.2329041164929864
5	random	0.4	640	0.2310632788168019
5	random	0.4	660	0.22986735808653622
5	random	0.4	680	0.2296713388290956
5	random	0.4	700	0.2280122104938301
5	random	0.4	720	0.22799466946736627
5	random	0.4	740	0.22831219407770112
5	random	0.4	760	0.22736759230531256
5	random	0.4	780	0.22654448640060976
5	random	0.4	800	0.2262470100045341
5	random	0.4	820	0.2249614650700281
5	random	0.4	840	0.2232599368685755
5	random	0.4	860	0.22328774544954896
5	random	0.4	880	0.22177246201113876
5	random	0.4	900	0.22245764486646852
5	random	0.4	920	0.22310709810022045
5	random	0.4	940	0.22312596648090424
5	random	0.4	960	0.22158673259411596
5	random	0.4	980	0.2209638715152458
5	random	0.4	1000	0.22124951692244443
5	random	0.4	1020	0.22061220370186815
5	random	0.4	1040	0.22086305676693796
5	random	0.4	1060	0.2204924317870642
5	random	0.4	1080	0.22001138083225114
5	random	0.4	1100	0.2186593904668116
5	random	0.4	1120	0.21758562465376535
5	random	0.4	1140	0.2163957151763564
5	random	0.4	1160	0.2159380056745023
5	random	0.4	1180	0.21514674125154312
5	random	0.4	1200	0.21603575327882327
5	random	0.4	1220	0.216501758728994
5	random	0.4	1240	0.2160410736403945
5	random	0.4	1260	0.214099204479613
5	random	0.4	1280	0.21474029534767927
5	random	0.4	1300	0.21410038418716076
5	random	0.4	1320	0.2130122179714074
5	random	0.4	1340	0.21302508783088925
5	random	0.4	1360	0.2118360250664979
5	random	0.4	1380	0.212545236170935
5	random	0.4	1400	0.21260565039624654
5	random	0.4	1420	0.21278658748278
5	random	0.4	1440	0.21233224218672053
5	random	0.4	1460	0.2116775709285164
5	random	0.4	1480	0.21053222790574702
5	random	0.4	1500	0.2099492955606086
5	random	0.4	1520	0.2111529580515652
5	random	0.4	1540	0.20922788491328606
5	random	0.4	1560	0.20981217550151618
5	random	0.4	1580	0.21090702518400617
5	random	0.4	1600	0.21083349540078142
5	random	0.4	1620	0.20984312479262895
5	random	0.4	1640	0.20977204550581896
5	random	0.4	1660	0.21141627866119986
5	random	0.4	1680	0.21190486064794362
5	random	0.4	1700	0.21113056619530193
5	random	0.4	1720	0.20973858917293833
5	random	0.4	1740	0.21029996844778598
5	random	0.4	1760	0.20809357454827668
5	random	0.4	1780	0.2088054815692171
5	random	0.4	1800	0.20830717942838944
5	random	0.4	1820	0.20654750911882527
5	random	0.4	1840	0.20595277618198599
5	random	0.4	1860	0.20567489482009224
5	random	0.4	1880	0.2053402730567071
5	random	0.4	1900	0.20501920058093573
5	random	0.4	1920	0.20641967410220416
5	random	0.4	1940	0.20630038421004107
5	random	0.4	1960	0.20621532238352147
5	random	0.4	1980	0.20602530388827087
5	random	0.4	2000	0.20580469750304517
