sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
10	random	0.4	20	0.48228343580722954
10	random	0.4	40	0.42806977925608525
10	random	0.4	60	0.38954149965020324
10	random	0.4	80	0.36142354921895153
10	random	0.4	100	0.34022001939597457
10	random	0.4	120	0.3255068625798962
10	random	0.4	140	0.31409249894254365
10	random	0.4	160	0.3032352987146258
10	random	0.4	180	0.29211305129688764
10	random	0.4	200	0.28392524884288695
10	random	0.4	220	0.2779036921836393
10	random	0.4	240	0.2737925675396006
10	random	0.4	260	0.2697275117241772
10	random	0.4	280	0.264806294067065
10	random	0.4	300	0.26066467110389463
10	random	0.4	320	0.25748875723483794
10	random	0.4	340	0.2531660661455286
10	random	0.4	360	0.25101868954554
10	random	0.4	380	0.2480121343666599
10	random	0.4	400	0.24541264382920427
10	random	0.4	420	0.24344739602954518
10	random	0.4	440	0.241592131748576
10	random	0.4	460	0.2396004266940825
10	random	0.4	480	0.2368524552723232
10	random	0.4	500	0.23528696455029383
10	random	0.4	520	0.2351011601691873
10	random	0.4	540	0.23350620093798674
10	random	0.4	560	0.23289516982559993
10	random	0.4	580	0.2330468811337539
10	random	0.4	600	0.23353136874511993
10	random	0.4	620	0.23158680205839888
10	random	0.4	640	0.22987322893649723
10	random	0.4	660	0.22963615280528854
10	random	0.4	680	0.22795252910486336
10	random	0.4	700	0.2273826061180221
10	random	0.4	720	0.22546813822674314
10	random	0.4	740	0.22534119547521092
10	random	0.4	760	0.22380919677723163
10	random	0.4	780	0.22480222005854858
10	random	0.4	800	0.223036976316398
10	random	0.4	820	0.22175966428677826
10	random	0.4	840	0.22241357995362357
10	random	0.4	860	0.22219861785038877
10	random	0.4	880	0.22261538088833485
10	random	0.4	900	0.2215543884399469
10	random	0.4	920	0.22256724215086218
10	random	0.4	940	0.22133745224502216
10	random	0.4	960	0.22118798245255308
10	random	0.4	980	0.2203898447272389
10	random	0.4	1000	0.21967359007614204
10	random	0.4	1020	0.21913101495555193
10	random	0.4	1040	0.2188372236874803
10	random	0.4	1060	0.21967948177702973
10	random	0.4	1080	0.21862929287299035
10	random	0.4	1100	0.2180628921689264
10	random	0.4	1120	0.21891481634674476
10	random	0.4	1140	0.21699082579885665
10	random	0.4	1160	0.2177813026875238
10	random	0.4	1180	0.21807176218940105
10	random	0.4	1200	0.21817502101025665
10	random	0.4	1220	0.21658579103042053
10	random	0.4	1240	0.21675633753883203
10	random	0.4	1260	0.21633955390416637
10	random	0.4	1280	0.21526129756520412
10	random	0.4	1300	0.21578290564694025
10	random	0.4	1320	0.21514185734405564
10	random	0.4	1340	0.21415754352350175
10	random	0.4	1360	0.21323384128382888
10	random	0.4	1380	0.21350298645835805
10	random	0.4	1400	0.21372041268642544
10	random	0.4	1420	0.21363462395517108
10	random	0.4	1440	0.2145716581375124
10	random	0.4	1460	0.21445564099203043
10	random	0.4	1480	0.2149638201163664
10	random	0.4	1500	0.21525318888448428
10	random	0.4	1520	0.21490998633497846
10	random	0.4	1540	0.21458815874410453
10	random	0.4	1560	0.21403794825731562
10	random	0.4	1580	0.2154379520145269
10	random	0.4	1600	0.2143750572378231
10	random	0.4	1620	0.21368118907748362
10	random	0.4	1640	0.21425807234548894
10	random	0.4	1660	0.21378065258222936
10	random	0.4	1680	0.21373176677962347
10	random	0.4	1700	0.21271541838148106
10	random	0.4	1720	0.2130067511077785
10	random	0.4	1740	0.2140501761882411
10	random	0.4	1760	0.21492748270229753
10	random	0.4	1780	0.2151409049407502
10	random	0.4	1800	0.21547504453026145
10	random	0.4	1820	0.21586773554053534
10	random	0.4	1840	0.21508663563251584
10	random	0.4	1860	0.21449133691863398
10	random	0.4	1880	0.21287131874743026
10	random	0.4	1900	0.2130185701581851
10	random	0.4	1920	0.2124890413771967
10	random	0.4	1940	0.21190544442402162
10	random	0.4	1960	0.2115444335043797
10	random	0.4	1980	0.21138071357402333
10	random	0.4	2000	0.21144463385082757
