sim_ind	normalized_rf	kf_distance	MAE
1	0.9517543859649122	7.939920335134334	0.8439474676320716
2	0.9122807017543859	7.488063688094635	0.7691875698924076
3	0.9320175438596491	7.980650770642034	0.9905629602303857
4	0.9364035087719298	7.574052730370033	0.8032342394987064
5	0.9166666666666666	7.535416683355439	0.8521469958139238
6	0.9166666666666666	7.387704039839398	0.7129965314916472
7	0.9298245614035088	7.289357216899844	0.755798643488141
8	0.9035087719298246	8.195523488322577	0.8630201238468397
9	0.9320175438596491	7.365261238130273	0.7817862879194327
10	0.9166666666666666	7.817413728138914	0.9590563552545829
