sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.5437262357414449	10.178442825369496	2.1557231644591273	0.3
2	0.6159695817490495	9.561327455828456	3.179244077984811	0.3
3	0.6121673003802282	5.910122468103886	1.2132228903069704	0.3
4	0.6425855513307985	5.3475068812624444	0.8533747614218364	0.3
5	0.6121673003802282	8.641017248682529	1.5097107209097724	0.3
6	0.6653992395437263	5.498089599881339	1.2276945217539796	0.3
7	0.6425855513307985	6.782564501180991	1.2691087904323641	0.3
8	0.6083650190114068	5.332729381906059	0.940605722494682	0.3
9	0.6197718631178707	8.61703571196995	2.3380338192809624	0.3
10	0.6083650190114068	7.826076876619892	1.7821212394120562	0.3
