sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
6	random	0.3	20	0.5804054069549078
6	random	0.3	40	0.5117939981522891
6	random	0.3	60	0.46497189949606893
6	random	0.3	80	0.4337422947075971
6	random	0.3	100	0.4094631856666946
6	random	0.3	120	0.38905163718555763
6	random	0.3	140	0.3721835069225558
6	random	0.3	160	0.3600947246270538
6	random	0.3	180	0.3486505303995498
6	random	0.3	200	0.340893599328709
6	random	0.3	220	0.3336779767934106
6	random	0.3	240	0.32586950118037644
6	random	0.3	260	0.32188514235060606
6	random	0.3	280	0.3150265054881868
6	random	0.3	300	0.3089789075487587
6	random	0.3	320	0.30490444486921875
6	random	0.3	340	0.30118607798375174
6	random	0.3	360	0.2954240186280305
6	random	0.3	380	0.294344273261346
6	random	0.3	400	0.29245891742317814
6	random	0.3	420	0.29068887192433734
6	random	0.3	440	0.28848560299007175
6	random	0.3	460	0.2859350750672515
6	random	0.3	480	0.2849371541551788
6	random	0.3	500	0.28531263934624046
6	random	0.3	520	0.28310077934911365
6	random	0.3	540	0.2808313728252891
6	random	0.3	560	0.28031264180842425
6	random	0.3	580	0.281286618576573
6	random	0.3	600	0.2792517555211196
6	random	0.3	620	0.2780444827063119
6	random	0.3	640	0.2774191322482674
6	random	0.3	660	0.2773175902183578
6	random	0.3	680	0.27593626328921467
6	random	0.3	700	0.2753029639344274
6	random	0.3	720	0.27378101736159294
6	random	0.3	740	0.27280559336368126
6	random	0.3	760	0.2719088927651447
6	random	0.3	780	0.27247658160064947
6	random	0.3	800	0.2703928037701509
6	random	0.3	820	0.2693618847357018
6	random	0.3	840	0.26756365717854674
6	random	0.3	860	0.26641055774344935
6	random	0.3	880	0.26694479925673237
6	random	0.3	900	0.2678766418160725
6	random	0.3	920	0.2674103362736553
6	random	0.3	940	0.26514915290026403
6	random	0.3	960	0.2663759609695769
6	random	0.3	980	0.2639413480587914
6	random	0.3	1000	0.26314339243865853
6	random	0.3	1020	0.262175895894606
6	random	0.3	1040	0.26286019134312544
6	random	0.3	1060	0.26254597675995267
6	random	0.3	1080	0.2617159000336041
6	random	0.3	1100	0.26076420499915576
6	random	0.3	1120	0.2600044798450597
6	random	0.3	1140	0.2611045677624912
6	random	0.3	1160	0.260336803835451
6	random	0.3	1180	0.2597867706948799
6	random	0.3	1200	0.2611903148784397
6	random	0.3	1220	0.26032607829505927
6	random	0.3	1240	0.2605225066613347
6	random	0.3	1260	0.261357873789239
6	random	0.3	1280	0.26114506095064316
6	random	0.3	1300	0.261697464975991
6	random	0.3	1320	0.2623958484780918
6	random	0.3	1340	0.2630103363860414
6	random	0.3	1360	0.2622427881028282
6	random	0.3	1380	0.26120570965710016
6	random	0.3	1400	0.26037524588899386
6	random	0.3	1420	0.26041798992945797
6	random	0.3	1440	0.26159937873849753
6	random	0.3	1460	0.2604150727284713
6	random	0.3	1480	0.25944797719342144
6	random	0.3	1500	0.2601337159189686
6	random	0.3	1520	0.2592806210010266
6	random	0.3	1540	0.25987330856492663
6	random	0.3	1560	0.26001326388962476
6	random	0.3	1580	0.2587193414013238
6	random	0.3	1600	0.25801313618700983
6	random	0.3	1620	0.2585839573604242
6	random	0.3	1640	0.2584624987984067
6	random	0.3	1660	0.2593472175913659
6	random	0.3	1680	0.2578014789040733
6	random	0.3	1700	0.25675048970430986
6	random	0.3	1720	0.2563574968198692
6	random	0.3	1740	0.2561366510272046
6	random	0.3	1760	0.25578892199925224
6	random	0.3	1780	0.25518537844240174
6	random	0.3	1800	0.25624935584132286
6	random	0.3	1820	0.25632987167343935
6	random	0.3	1840	0.2546522725689835
6	random	0.3	1860	0.25548722195808654
6	random	0.3	1880	0.2562318893587169
6	random	0.3	1900	0.2559515215831666
6	random	0.3	1920	0.2554429227276913
6	random	0.3	1940	0.25471962237610163
6	random	0.3	1960	0.25336764919117366
6	random	0.3	1980	0.2542206008143119
6	random	0.3	2000	0.2533003146475509
