sim_ind	normalized_rf	kf_distance	MAE
1	0.47804878048780486	3.9197332236039504	1.7113780158755265
2	0.3853658536585366	3.7415029596295506	1.5682782330292242
3	0.3951219512195122	3.984516559936623	1.616719265609405
4	0.44390243902439025	3.811585499901962	1.7255786425719208
5	0.4195121951219512	3.820604203302195	1.649457874093896
6	0.4926829268292683	3.8386467410938807	1.6391139233834218
7	0.45365853658536587	4.123906215070586	1.8069842546540096
8	0.4975609756097561	4.128134724364254	1.820574199935747
9	0.4	3.6937322960785566	1.4493458938174653
10	0.43902439024390244	3.9844734629501364	1.7291069474428087
